NPS Traffic Count Query Builder,,,,,,
,,,,,,
Park,Unit Code,Park Type,Region,Traffic Counter,Year,Traffic Count
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT JOHNSON'S GRAVE/MONUMENT ROAD,1995,"55,268"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT JOHNSON'S GRAVE/MONUMENT ROAD,1995,"13,817"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT JOHNSON'S GRAVE/MONUMENT ROAD,1996,"53,230"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT JOHNSON'S GRAVE/MONUMENT ROAD,1996,"13,308"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT JOHNSON'S GRAVE/MONUMENT ROAD,1997,"60,522"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT JOHNSON'S GRAVE/MONUMENT ROAD,1997,"15,131"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT JOHNSON'S GRAVE/MONUMENT ROAD,1998,"52,030"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT JOHNSON'S GRAVE/MONUMENT ROAD,1998,"13,008"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT JOHNSON'S GRAVE/MONUMENT ROAD,1999,"39,899"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT JOHNSON'S GRAVE/MONUMENT ROAD,1999,"9,975"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT NATIONAL CEMETERY ROAD,1991,"18,246"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT NATIONAL CEMETERY ROAD,1992,"16,966"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT NATIONAL CEMETERY ROAD,1993,"18,742"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT NATIONAL CEMETERY ROAD,1994,"22,158"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT NATIONAL CEMETERY ROAD,1995,"28,874"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT NATIONAL CEMETERY ROAD,1996,"25,204"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT NATIONAL CEMETERY ROAD,1997,"28,882"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT NATIONAL CEMETERY ROAD,1998,"25,952"
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TRAFFIC COUNT AT NATIONAL CEMETERY ROAD,1999,"24,980"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,TRAFFIC COUNT AT LITTLE SAND BAY,1994,"33,059"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,TRAFFIC COUNT AT LITTLE SAND BAY,1995,"40,994"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,TRAFFIC COUNT AT LITTLE SAND BAY,1996,"41,102"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,TRAFFIC COUNT AT LITTLE SAND BAY,1997,"38,495"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,TRAFFIC COUNT AT LITTLE SAND BAY,1998,"44,906"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,TRAFFIC COUNT AT LITTLE SAND BAY,1999,"39,971"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,TRAFFIC COUNT AT MEYERS ROAD,1994,"6,172"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,TRAFFIC COUNT AT MEYERS ROAD,1995,"6,869"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,TRAFFIC COUNT AT MEYERS ROAD,1996,"9,886"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,TRAFFIC COUNT AT MEYERS ROAD,1997,"14,984"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,TRAFFIC COUNT AT MEYERS ROAD,1998,"20,460"
Apostle Islands NL,APIS,National Lakeshore,Midwest ,TRAFFIC COUNT AT MEYERS ROAD,1999,"19,093"
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,TRAFFIC COUNT AT VILLAGE ENTRANCE,1992,"58,272"
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,TRAFFIC COUNT AT VILLAGE ENTRANCE,1993,"40,077"
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,TRAFFIC COUNT AT VILLAGE ENTRANCE,1994,"52,614"
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,TRAFFIC COUNT AT VILLAGE ENTRANCE,1995,"51,026"
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,TRAFFIC COUNT AT VILLAGE ENTRANCE,1996,"46,741"
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,TRAFFIC COUNT AT VILLAGE ENTRANCE,1997,"45,722"
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,TRAFFIC COUNT AT VILLAGE ENTRANCE,1998,"45,605"
Appomattox Court House NHP,APCO,National Historical Park,Northeast ,TRAFFIC COUNT AT VILLAGE ENTRANCE,1999,"43,742"
Arches NP,ARCH,National Park,Intermountain ,Main Entrance,1992,"257,139"
Arches NP,ARCH,National Park,Intermountain ,Main Entrance,1993,"282,028"
Arches NP,ARCH,National Park,Intermountain ,Main Entrance,1994,"282,882"
Arches NP,ARCH,National Park,Intermountain ,Main Entrance,1995,"312,187"
Arches NP,ARCH,National Park,Intermountain ,Main Entrance,1996,"309,783"
Arches NP,ARCH,National Park,Intermountain ,Main Entrance,1997,"310,290"
Arches NP,ARCH,National Park,Intermountain ,Main Entrance,1998,"304,714"
Arches NP,ARCH,National Park,Intermountain ,Main Entrance,1999,"315,497"
Arches NP,ARCH,National Park,Intermountain ,Salt Valley,1992,0
Arches NP,ARCH,National Park,Intermountain ,Salt Valley,1993,0
Arches NP,ARCH,National Park,Intermountain ,Salt Valley,1994,0
Arches NP,ARCH,National Park,Intermountain ,Salt Valley,1995,0
Arches NP,ARCH,National Park,Intermountain ,Salt Valley,1996,0
Arches NP,ARCH,National Park,Intermountain ,Salt Valley,1997,0
Arches NP,ARCH,National Park,Intermountain ,Salt Valley,1998,0
Arches NP,ARCH,National Park,Intermountain ,Salt Valley,1999,0
Arches NP,ARCH,National Park,Intermountain ,Willow Flats,1992,0
Arches NP,ARCH,National Park,Intermountain ,Willow Flats,1993,0
Arches NP,ARCH,National Park,Intermountain ,Willow Flats,1994,0
Arches NP,ARCH,National Park,Intermountain ,Willow Flats,1995,0
Arches NP,ARCH,National Park,Intermountain ,Willow Flats,1996,0
Arches NP,ARCH,National Park,Intermountain ,Willow Flats,1997,0
Arches NP,ARCH,National Park,Intermountain ,Willow Flats,1998,0
Arches NP,ARCH,National Park,Intermountain ,Willow Flats,1999,0
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,TRAFFIC COUNT AT ENTRANCE LANE,1991,"25,003"
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,TRAFFIC COUNT AT ENTRANCE LANE,1992,"24,492"
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,TRAFFIC COUNT AT ENTRANCE LANE,1993,"24,321"
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,TRAFFIC COUNT AT ENTRANCE LANE,1994,"22,284"
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,TRAFFIC COUNT AT ENTRANCE LANE,1995,"19,829"
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,TRAFFIC COUNT AT ENTRANCE LANE,1996,"23,197"
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,TRAFFIC COUNT AT ENTRANCE LANE,1997,"23,702"
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,TRAFFIC COUNT AT ENTRANCE LANE,1998,"24,715"
Arkansas Post NMEM,ARPO,National Memorial,Midwest ,TRAFFIC COUNT AT ENTRANCE LANE,1999,"23,516"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,1997,"206,245"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,1998,"234,062"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,1999,"275,509"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,1997,"426,162"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,1998,"382,650"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,1999,"363,118"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),1991,"83,707"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),1992,"92,091"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),1993,"97,333"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),1994,"84,651"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),1995,"76,471"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),1996,"70,410"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),1997,"74,218"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),1998,"86,815"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),1999,"82,801"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),1991,"183,212"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),1992,"231,455"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),1993,"210,823"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),1994,"206,030"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),1995,"191,934"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),1996,"188,220"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),1997,"176,829"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),1998,"159,001"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),1999,"160,206"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT PINNACLES ENTRANCE (2603),1991,"116,874"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT PINNACLES ENTRANCE (2603),1992,"115,743"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT PINNACLES ENTRANCE (2603),1993,"119,590"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT PINNACLES ENTRANCE (2603),1994,"120,443"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT PINNACLES ENTRANCE (2603),1995,"124,144"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT PINNACLES ENTRANCE (2603),1996,"113,555"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT PINNACLES ENTRANCE (2603),1997,"105,426"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT PINNACLES ENTRANCE (2603),1998,"129,880"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT PINNACLES ENTRANCE (2603),1999,"105,633"
Bandelier NM,BAND,National Monument,Intermountain ,TRAFFIC COUNT AT ENTRANCE,1991,"116,524"
Bandelier NM,BAND,National Monument,Intermountain ,TRAFFIC COUNT AT ENTRANCE,1992,"124,370"
Bandelier NM,BAND,National Monument,Intermountain ,TRAFFIC COUNT AT ENTRANCE,1993,"129,539"
Bandelier NM,BAND,National Monument,Intermountain ,TRAFFIC COUNT AT ENTRANCE,1994,"158,670"
Bandelier NM,BAND,National Monument,Intermountain ,TRAFFIC COUNT AT ENTRANCE,1995,"144,953"
Bandelier NM,BAND,National Monument,Intermountain ,TRAFFIC COUNT AT ENTRANCE,1996,"134,765"
Bandelier NM,BAND,National Monument,Intermountain ,TRAFFIC COUNT AT ENTRANCE,1997,"128,483"
Bandelier NM,BAND,National Monument,Intermountain ,TRAFFIC COUNT AT ENTRANCE,1998,"126,355"
Bandelier NM,BAND,National Monument,Intermountain ,TRAFFIC COUNT AT ENTRANCE,1999,"123,213"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 11-PERS.GAP,1992,"48,777"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 11-PERS.GAP,1993,"53,590"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 11-PERS.GAP,1994,"50,552"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 11-PERS.GAP,1995,"46,209"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 11-PERS.GAP,1996,"42,227"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 11-PERS.GAP,1997,"42,932"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 11-PERS.GAP,1998,"42,934"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 11-PERS.GAP,1999,"41,570"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 13-MAVERICK,1992,"57,023"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 13-MAVERICK,1993,"62,674"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 13-MAVERICK,1994,"65,600"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 13-MAVERICK,1995,"58,584"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 13-MAVERICK,1996,"56,412"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 13-MAVERICK,1997,"65,189"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 13-MAVERICK,1998,"76,294"
Big Bend NP,BIBE,National Park,Intermountain ,TRAFFIC COUNT AT ROUTE 13-MAVERICK,1999,"74,735"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT BEAR ISLAND,1993,"8,890"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT BEAR ISLAND,1994,"8,345"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT BEAR ISLAND,1995,"8,350"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT BEAR ISLAND,1996,"5,557"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT BEAR ISLAND,1997,"8,419"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT BEAR ISLAND,1998,"7,766"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT BEAR ISLAND,1999,905
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT DONA DRIVE,1993,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT DONA DRIVE,1994,"8,675"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT DONA DRIVE,1995,"6,222"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT DONA DRIVE,1996,"6,075"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT DONA DRIVE,1997,"6,289"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT DONA DRIVE,1998,"6,562"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT DONA DRIVE,1999,"5,076"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT KIRBY STORTER,1993,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT KIRBY STORTER,1994,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT KIRBY STORTER,1995,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT KIRBY STORTER,1996,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT KIRBY STORTER,1997,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT KIRBY STORTER,1998,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT KIRBY STORTER,1999,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MITCHELL'S LANDING,1993,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MITCHELL'S LANDING,1994,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MITCHELL'S LANDING,1995,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MITCHELL'S LANDING,1996,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MITCHELL'S LANDING,1997,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MITCHELL'S LANDING,1998,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MITCHELL'S LANDING,1999,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MONUMENT LAKE CG,1993,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MONUMENT LAKE CG,1994,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MONUMENT LAKE CG,1995,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MONUMENT LAKE CG,1996,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MONUMENT LAKE CG,1997,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MONUMENT LAKE CG,1998,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT MONUMENT LAKE CG,1999,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT OASIS PARKING LOT,1993,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT OASIS PARKING LOT,1994,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT OASIS PARKING LOT,1995,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT OASIS PARKING LOT,1996,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT OASIS PARKING LOT,1997,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT OASIS PARKING LOT,1998,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT OASIS PARKING LOT,1999,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT PINECREST,1993,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT PINECREST,1994,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT PINECREST,1995,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT PINECREST,1996,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT PINECREST,1997,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT PINECREST,1998,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT PINECREST,1999,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT TURNER RIVER CANOE LAUNCH,1993,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT TURNER RIVER CANOE LAUNCH,1994,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT TURNER RIVER CANOE LAUNCH,1995,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT TURNER RIVER CANOE LAUNCH,1996,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT TURNER RIVER CANOE LAUNCH,1997,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT TURNER RIVER CANOE LAUNCH,1998,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT TURNER RIVER CANOE LAUNCH,1999,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT WEST LOOP,1993,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT WEST LOOP,1994,"5,743"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT WEST LOOP,1995,"7,976"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT WEST LOOP,1996,"9,820"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT WEST LOOP,1997,"10,800"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT WEST LOOP,1998,"11,387"
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT AT WEST LOOP,1999,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT EAST LOOP ROAD,1993,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT EAST LOOP ROAD,1994,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT EAST LOOP ROAD,1995,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT EAST LOOP ROAD,1996,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT EAST LOOP ROAD,1997,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT EAST LOOP ROAD,1998,0
Big Cypress NPRES,BICY,National Preserve,Southeast ,TRAFFIC COUNT EAST LOOP ROAD,1999,0
Big Hole NB,BIHO,National Battlefield,Pacific West ,Battle Road Traffic Count,1993,"6,634"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Battle Road Traffic Count,1994,"7,581"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Battle Road Traffic Count,1995,"7,138"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Battle Road Traffic Count,1996,"15,206"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Battle Road Traffic Count,1997,"10,779"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Battle Road Traffic Count,1998,"9,003"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Battle Road Traffic Count,1999,"8,104"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,1993,"19,604"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,1994,"20,708"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,1995,"20,554"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,1996,"15,283"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,1997,"17,131"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,1998,"18,984"
Big Hole NB,BIHO,National Battlefield,Pacific West ,Main Entrance Traffic Count,1999,"19,091"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,1995,"10,048"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,1996,"20,162"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,1997,"15,227"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,1998,"22,357"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT ALUM FORD,1999,"14,310"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,1995,"2,780"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,1996,"8,332"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,1997,"5,783"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,1998,"5,949"
Big South Fork NRRA,BISO,National River,Southeast ,TRAFFIC COUNT AT BEAR CREEK RECREATION AREA,1999,"5,622"
