,Visitors Scaled,Area Scaled,cei_pct_area,RONI
2601,0.022283947637133452,0.00035768465230526545,0.1524,-1.5
1625,0.004495158180853933,0.001123029656535888,0.0834,0.3
2064,0.013389825155825012,0.006515626548550992,0.0292,-1.6
458,0.10576462700550629,2.7727714246704177e-05,0.0676,-0.2
1157,0.06293965594534445,0.00042937896401333287,0.2158,2.3
503,0.6813329059663075,1.4307386092210617e-06,0.31079999999999997,-0.9
2346,0.005897047864259908,0.0015329219606916302,0.15839999999999999,0.1
1725,0.02076190635217197,0.020119318163202324,0.13,-0.1
2378,0.005542400991994855,0.0015329219606916302,0.35200000000000004,-0.5
572,0.10524354657036147,0.008805623844311947,0.11,0.6
2598,0.017650669563856945,0.00035768465230526545,0.1882,-0.9
2404,0.025740030411786036,0.004298983221284801,0.11699999999999999,0.3
1063,0.01721398564642106,0.008982305755164656,0.1378,0.2
6,0.007837441780015122,5.007585132273716e-07,0.299,-0.7
2220,0.01947327135059475,0.00042504382602739303,0.3618,0.5
1929,0.16282738135210845,0.0007919853571343187,0.0572,-1.4
87,0.00034157902436173545,0.0019614997110837993,0.3212,-0.9
2481,0.002528991565067174,4.62128570778403e-06,0.1974,-1.1
1061,0.028134350544294015,0.008982305755164656,0.0864,0.7
2632,0.012644050335898141,0.0016024272423275892,0.2488,-0.5
2305,0.004530005775262782,0.0004441728012326786,0.0236,1.6
2343,0.0014194949784979453,0.0004441728012326786,0.1476,-1.1
488,0.020568066608272748,1.4307386092210617e-06,0.068,0.0
1917,0.16029240035675224,0.0007919853571343187,0.0006,-1.5
1188,0.12914355139820527,0.00042937896401333287,0.36060000000000003,-0.8
2617,0.01887995475620659,0.00035768465230526545,0.3858,0.5
1018,0.014787540387817426,0.0018295140743831563,0.2144,2.3
2126,0.033143692240566014,0.4731293196412984,0.41259999999999997,1.2
2194,0.009277809015580868,5.7229544368842474e-05,0.1202,-0.6
876,0.0935264059461612,0.0019275053617287068,0.3396,-1.1
444,0.12207983511279913,2.7727714246704177e-05,0.2812,2.5
161,0.045294794313888984,0.048182511998996654,0.0864,0.7
2058,0.015340201455395261,0.006515626548550992,0.13,-0.1
249,0.0037018309143899875,0.000341960834989926,0.1716,-1.2
2452,0.0034468263823877352,4.62128570778403e-06,0.34119999999999995,-0.9
980,0.013894933776865771,0.16345795157233095,0.195,-1.7
1780,0.018964714269690614,0.06680464805196569,0.1636,-0.9
1114,0.05444682529340041,0.000436861726939559,0.12619999999999998,1.3
173,0.045061569528392256,0.048182511998996654,0.195,-1.7
1238,0.011016195782497287,2.220506321511088e-05,0.068,0.0
1829,0.054959556825718105,0.0010950014871812476,0.1474,-0.9
822,0.019886905036312283,0.0011448627277126015,0.5094,-0.7
2137,0.010748667896254355,0.010307656158430495,0.265,-0.1
665,0.052941118818318075,0.02938220606702132,0.19940000000000002,2.2
1047,0.01211208002750056,0.0018295140743831563,0.5376,-1.2
1560,0.01140569024917119,0.0010157814903886773,0.1494,0.6
2438,0.003291282692760739,4.62128570778403e-06,0.12300000000000001,0.1
2348,0.005153632516871136,0.0015329219606916302,0.2488,-0.5
158,0.043275267319163674,0.048182511998996654,0.207,-0.8
139,0.00812094148036211,0.000455547173175986,0.5770000000000001,-0.8
574,0.14027717631394487,0.008805623844311947,0.5376,-1.2
1912,0.2552934766392254,0.0007919853571343187,0.001,0.3
1055,0.008998120770872349,0.008982305755164656,0.15839999999999999,0.1
2093,0.04153433958182161,0.4731293196412984,0.0834,0.6
1457,0.00842095748847579,0.0003433772662130548,0.385,2.2
342,0.08362642217207233,0.11995312499709382,0.11,0.6
792,0.021582458301767825,0.0011448627277126015,0.027999999999999997,1.6
1000,0.025289189659121556,0.16345795157233095,0.40659999999999996,0.1
1762,0.014076068668636766,0.06680464805196569,0.008199999999999999,0.7
441,0.1106247774382154,2.7727714246704177e-05,0.0336,0.6
789,0.017752126882995208,0.0011448627277126015,0.1202,-0.5
1240,0.011462317590085569,2.220506321511088e-05,0.065,2.5
535,0.06800635097408102,0.008805623844311947,0.15839999999999999,0.1
1902,0.22148368715136524,0.0007919853571343187,0.1202,-0.5
916,0.054261515950215854,0.3008584617651346,0.11,0.6
43,0.002255111252760129,0.004375012670978808,0.109,-1.6
1511,0.008599006916158503,0.0007627696747340247,0.41259999999999997,1.2
2271,0.04257032952393467,0.0002289181774753699,0.1524,-1.5
80,0.0005530240633529267,0.0019614997110837993,0.24739999999999998,-1.5
1070,0.01569738929808596,0.008982305755164656,0.1804,-0.2
270,0.20245327064638294,0.0002288323331588166,0.295,-0.2
1471,0.006354785536651139,0.0007627696747340247,0.2488,-0.5
1379,0.027539218971030396,0.0009359748907663265,0.1328,-0.5
475,0.13806689503940864,2.7727714246704177e-05,0.1352,-0.5
532,0.6636198011291347,1.4307386092210617e-06,0.1524,-1.1
2577,0.02280575406382845,0.004489242841539018,0.5376,-1.2
1271,0.011038520022665456,2.220506321511088e-05,0.1074,-0.5
1918,0.16048569560698883,0.0007919853571343187,0.045599999999999995,-1.7
267,0.2031819846648805,0.0002288323331588166,0.001,0.3
233,0.003328489759707687,0.000341960834989926,0.20559999999999998,-0.9
2078,0.013235370453523292,0.006515626548550992,0.1818,-1.2
2285,0.009941183794561815,0.0002289181774753699,0.1202,-0.6
2760,0.02303770836411235,0.004579236300059023,0.057999999999999996,0.3
287,0.16215638366185056,0.0002288323331588166,0.6265999999999999,-0.5
733,0.03841257591602892,0.07645529473365578,0.0132,-1.7
2314,0.00487884471512636,0.0004441728012326786,0.1568,-0.9
512,0.6329388537246815,1.4307386092210617e-06,0.2868,0.6
810,0.012233320616381346,0.0011448627277126015,0.3014,0.6
1603,0.004805519568557742,0.006225358299512223,0.13720000000000002,-1.1
2113,0.03836956091668049,0.4731293196412984,0.1866,-1.4
815,0.014583173766440532,0.0011448627277126015,0.17579999999999998,1.5
828,0.015632776050119552,0.0011448627277126015,0.1744,-0.8
279,0.1460742188421669,0.0002288323331588166,0.1636,-0.9
1285,0.0022099182787611534,0.0010309902418046972,0.15839999999999999,0.1
250,0.0052113488451107914,0.000341960834989926,0.36060000000000003,-0.8
1643,0.00484780857635598,0.001123029656535888,0.5770000000000001,-0.8
1549,0.012707756094426818,0.0010157814903886773,0.1348,0.3
1678,0.022747130246151066,0.0018220599262291145,0.24420000000000003,-0.6
1045,0.012499215021636364,0.0018295140743831563,0.11,0.6
31,0.003006875502976021,0.004375012670978808,0.3454,-0.9
2675,0.0008835317165743508,5.3495316598775505e-05,0.501,-1.1
2145,0.019173981334031254,0.010307656158430495,0.0724,1.5
2673,0.004747984738205632,0.0016024272423275892,0.5256000000000001,-1.1
2626,0.020696930108430468,0.00035768465230526545,0.41259999999999997,1.2
2033,0.008018576671786118,0.0005150658993195822,0.13019999999999998,-0.8
842,0.08289226321694841,0.0019275053617287068,0.1018,0.6
2161,0.004659050773308049,5.7229544368842474e-05,0.12240000000000001,0.6
2073,0.013106325455478024,0.006515626548550992,0.18,-0.7
2540,0.07425296376975468,0.004489242841539018,0.2488,-0.5
1869,0.1718897523751721,0.0014529436724361727,0.1804,-0.2
1530,0.034712741478401934,3.277822153725453e-05,0.547,-1.2
309,0.10327030153696042,0.11995312499709382,0.2116,-0.3
2667,0.005236758549367244,0.0016024272423275892,0.11,0.6
1359,0.003575508384657911,0.011729195118394264,0.2696,1.5
490,0.022535685207159872,1.4307386092210617e-06,0.065,2.5
818,0.016660417089405497,0.0011448627277126015,0.3486,-0.6
1199,0.05158678158144917,0.008045186273510953,0.2186,0.7
2244,0.01388204742685,0.00042504382602739303,0.345,-0.7
1770,0.019655858225466113,0.06680464805196569,0.6344,-0.9
1467,0.005941151850933607,0.0007627696747340247,0.12240000000000001,0.6
2786,0.037732140335618634,0.05065076501808047,0.2488,-0.5
1432,0.006228281509031516,0.0003433772662130548,0.2122,0.6
892,0.09011533464762003,0.3008584617651346,0.107,1.3
1635,0.004873944272162616,0.001123029656535888,0.057999999999999996,0.3
1318,0.0021282442293654143,0.0010309902418046972,0.3858,0.5
2205,0.004452143181505511,5.7229544368842474e-05,0.41259999999999997,1.2
2706,0.020910916117847303,0.0011616023694404878,0.0706,-0.9
521,0.8579604791979826,1.4307386092210617e-06,0.1074,-0.5
2656,0.011534735247216458,0.0016024272423275892,0.099,-1.6
393,0.017437954039652932,0.0011343467989348268,0.41259999999999997,1.2
77,0.0005945870796009805,0.0019614997110837993,0.14300000000000002,-0.9
262,0.2636258631585787,0.0002288323331588166,0.0154,-1.7
1489,0.008273581203788368,0.0007627696747340247,0.265,-0.1
240,0.004011647808431158,0.000341960834989926,0.3456,-0.6
721,0.041366635533729025,0.07645529473365578,0.14,0.3
1602,0.005648577256209315,0.006225358299512223,0.18,-0.7
1300,0.003245726722986671,0.0010309902418046972,0.1804,-0.2
1058,0.017058986450456705,0.008982305755164656,0.207,-0.8
2672,0.0055973948519213185,0.0016024272423275892,0.41259999999999997,1.2
799,0.019212277388303476,0.0011448627277126015,0.001,0.3
2129,0.015585042105694932,0.010307656158430495,0.0834,0.3
1906,0.29016847722909356,0.0007919853571343187,0.008199999999999999,0.7
381,0.00884076210236989,0.0011343467989348268,0.5770000000000001,-0.8
2288,0.015675791049467976,0.0002289181774753699,0.3322,2.2
1426,0.02488644584665679,0.0003433772662130548,0.2024,-0.8
1036,0.0095406179567476,0.0018295140743831563,0.0724,1.5
2509,0.6135165832804872,8.35265200063256e-05,0.10679999999999999,0.6
106,0.0014617839862961835,0.0019614997110837993,0.32380000000000003,-1.1
85,0.0003651737497427267,0.0019614997110837993,0.135,0.3
1965,0.017636331230740807,0.010925821081930546,0.1244,-0.6
474,0.14122858824046147,2.7727714246704177e-05,0.3456,-0.6
1142,0.05191148130226912,0.000436861726939559,0.36060000000000003,-0.8
2409,0.025673420687056622,0.004298983221284801,0.316,-1.5
1751,0.00697950126558477,0.12528158187725755,0.6038,-0.8
1573,0.01708566663992598,0.0010157814903886773,0.2648,-1.1
1303,0.002587796880632106,0.0010309902418046972,0.195,-1.7
1673,0.026250765467340724,0.0018220599262291145,0.3454,-0.9
633,0.007470271553509389,0.01720424547645878,0.5770000000000001,-0.8
1462,0.004689542418415792,0.0003433772662130548,0.33840000000000003,-1.2
629,0.010264976025944034,0.01720424547645878,0.099,-1.6
2088,0.03991356344603505,0.4731293196412984,0.2116,-0.3
345,0.06442666813800954,0.11995312499709382,0.132,-1.2
2151,0.022537863181810426,0.010307656158430495,0.3322,2.2
2537,0.06421667508211872,0.004489242841539018,0.1376,0.0
310,0.11122753192275595,0.11995312499709382,0.198,1.6
735,0.03372212600817539,0.07645529473365578,0.1902,-0.6
187,0.023613964157071177,0.048182511998996654,0.35200000000000004,-0.5
2099,0.030522318250737878,0.4731293196412984,0.1804,-0.2
1540,0.008437473796242486,0.0010157814903886773,0.18960000000000002,-0.8
2798,0.04335784885799714,0.05065076501808047,0.1882,-0.9
415,0.02252933278109576,0.0006760239928569517,0.195,-1.7
516,0.7405389688669414,1.4307386092210617e-06,0.1592,-0.9
917,0.04794175950586111,0.3008584617651346,0.40659999999999996,0.1
344,0.033430277405001284,0.11995312499709382,0.5376,-1.2
294,0.12407431539904307,0.0002288323331588166,0.7173999999999999,-1.2
1096,0.01156849385430003,0.008982305755164656,0.13019999999999998,-0.8
2408,0.025701189863851174,0.004298983221284801,0.3398,2.2
1884,0.08263689568917107,0.0014529436724361727,0.5770000000000001,-0.8
2242,0.012840612548110553,0.00042504382602739303,0.2528,0.5
2693,0.019955874233579796,0.0011616023694404878,0.1864,0.5
1523,0.12672672552764158,3.277822153725453e-05,0.1074,-0.5
2092,0.03964295009570384,0.4731293196412984,0.1378,0.2
1168,0.17203731015774706,0.00042937896401333287,0.2336,0.9
1662,0.023349703232804074,0.0018220599262291145,0.17980000000000002,-0.8
1273,0.01706189041665744,2.220506321511088e-05,0.3778,2.2
2238,0.011236171222203144,0.00042504382602739303,0.08439999999999999,-1.4
260,0.3156907101758243,0.0002288323331588166,0.027999999999999997,1.6
832,0.05178316229577404,0.0019275053617287068,0.29960000000000003,0.0
2584,0.018990123973947066,0.00035768465230526545,0.15839999999999999,0.1
2043,0.018684118535544365,0.006515626548550992,0.2726,1.6
2502,1.0,8.35265200063256e-05,0.1158,-1.7
1785,0.02252624731700748,0.06680464805196569,0.0572,-1.4
1760,0.013986408712189,0.06680464805196569,0.139,-0.3
2132,0.016735738712737123,0.010307656158430495,0.1804,-0.2
2031,0.0026923396638586523,0.0005150658993195822,0.5376,-1.2
2730,0.008431847361728556,0.00015341810106677447,0.24359999999999998,0.1
2398,0.02675424060739357,0.004298983221284801,0.3432,0.7
2790,0.044224864266804796,0.05065076501808047,0.0864,0.7
2331,0.0037127207876427528,0.0004441728012326786,0.3456,-0.6
2750,0.029456199659292165,0.004579236300059023,0.0834,0.3
2289,0.019677637971971643,0.0002289181774753699,0.45439999999999997,-0.7
2265,0.03834215473566103,0.0002289181774753699,0.1864,0.5
1661,0.01843619242115641,0.0018220599262291145,0.14279999999999998,-0.5
360,0.01136902767588688,0.0011343467989348268,0.0834,0.6
2508,0.5923337833270959,8.35265200063256e-05,0.637,-0.9
620,0.018610974886863293,0.01720424547645878,0.1524,-1.5
2231,0.01484162675830616,0.00042504382602739303,0.10039999999999999,0.3
986,0.019564020294367795,0.16345795157233095,0.0706,-0.9
34,0.0032881972286724556,0.004375012670978808,0.316,-1.5
690,0.08824046146926896,0.02938220606702132,0.13019999999999998,-0.8
2527,0.6421814521500784,8.35265200063256e-05,0.1524,-1.1
1694,0.026233160172248755,0.0018220599262291145,0.1528,-0.7
376,0.008926429105291643,0.0011343467989348268,0.2086,0.6
101,0.0007748144819342448,0.0019614997110837993,0.24359999999999998,0.1
1355,0.0030184913677789704,0.011729195118394264,0.36939999999999995,-0.9
2340,0.0030832861136329236,0.0004441728012326786,0.1716,-1.2
2515,0.3418592571001066,8.35265200063256e-05,0.1646,-0.6
946,0.014457758726146186,0.003614603714949998,0.051399999999999994,0.9
1700,0.022058527260801212,0.0018220599262291145,0.2036,-0.8
1872,0.14322560949713106,0.0014529436724361727,0.195,-1.7
506,0.8108403606290426,1.4307386092210617e-06,0.365,-1.5
1235,0.06479347536874018,0.008045186273510953,0.5506,1.2
1205,0.0614299565167361,0.008045186273510953,0.15380000000000002,0.3
61,0.00040129182936439803,0.0019614997110837993,0.1152,0.6
1175,0.12227512683979871,0.00042937896401333287,0.16519999999999999,1.5
2543,0.08156932511462499,0.004489242841539018,0.198,1.6
1647,0.007779362456000374,0.001123029656535888,0.3322,2.2
2258,0.03213202301538413,0.0002289181774753699,0.207,-0.8
1580,0.01556053989087621,0.0010157814903886773,0.1204,-1.1
1116,0.06080342580892701,0.000436861726939559,0.0676,-0.2
2210,0.024290043788180348,0.00042504382602739303,0.1604,2.5
519,0.5924887825230603,1.4307386092210617e-06,0.47479999999999994,-0.8
1598,0.0038129076215681927,0.006225358299512223,0.0546,-0.6
1686,0.023521218736535125,0.0018220599262291145,0.1474,-0.9
2207,0.024748688950009312,0.00042504382602739303,0.1334,0.6
1726,0.019634622972623222,0.020119318163202324,0.31420000000000003,0.9
2430,0.033014465744633195,0.004298983221284801,0.1184,0.1
72,0.0006918699473256831,0.0019614997110837993,0.2052,0.6
2668,0.004493161704090926,0.0016024272423275892,0.40659999999999996,0.1
36,0.003157881745414365,0.004375012670978808,0.24420000000000003,-0.6
1955,0.022613910796692237,0.010925821081930546,0.0834,0.6
1736,0.028365397355140185,0.020119318163202324,0.0546,-0.6
2110,0.06176191615305789,0.4731293196412984,0.099,-1.6
2001,0.014789899860355525,0.0005150658993195822,0.0834,0.6
142,0.009649335191387708,0.000455547173175986,0.3858,0.5
1450,0.007060086327655232,0.0003433772662130548,0.2588,-0.9
1958,0.024904051141748762,0.010925821081930546,0.0834,0.3
2394,0.027850487848171936,0.004298983221284801,0.14279999999999998,-0.5
1633,0.005611551687149914,0.001123029656535888,0.265,-0.1
2365,0.00627401897669313,0.0015329219606916302,0.1244,-0.6
1192,0.04348181191519112,0.008045186273510953,0.3034,0.0
1735,0.02688927503572786,0.020119318163202324,0.256,-0.8
2733,0.01780911721968468,0.00015341810106677447,0.46020000000000005,-0.8
1170,0.18194146838324948,0.00042937896401333287,0.0492,0.6
152,0.007012352383230612,0.000455547173175986,0.5256000000000001,-1.1
2533,0.15112421606524923,1.1016687291002176e-05,0.6038,-0.8
1953,0.018843473680809828,0.010925821081930546,0.2018,-1.7
1073,0.014899887580208455,0.008982305755164656,0.195,-1.7
42,0.0023589280444364907,0.004375012670978808,0.3518,0.6
2458,0.006657342515190466,4.62128570778403e-06,0.1402,-0.1
5,0.008444370715969237,5.007585132273716e-07,0.3778,2.2
55,0.0015830245751769696,0.004375012670978808,0.1184,0.1
1372,0.003516884566980525,0.011729195118394264,0.2036,-0.8
987,0.020080744780211504,0.16345795157233095,0.2086,0.6
1067,0.018210227551161532,0.008982305755164656,0.0834,0.3
511,0.5352791963854333,1.4307386092210617e-06,0.2168,0.3
1697,0.0065117812093785045,0.0018220599262291145,0.1184,0.1
2123,0.03463850884239558,0.4731293196412984,0.5376,-1.2
255,0.2661053058003458,0.0002288323331588166,0.4886,0.1
2448,0.0028368119823453373,4.62128570778403e-06,0.09519999999999999,2.3
2213,0.02522693588369325,0.00042504382602739303,0.1784,-0.3
893,0.08423915904042793,0.3008584617651346,0.1882,-0.9
2234,0.013144440011862702,0.00042504382602739303,0.1396,0.6
915,0.05526029882538197,0.3008584617651346,0.4104,-1.1
2622,0.01678510613814966,0.00035768465230526545,0.40659999999999996,0.1
473,0.13199306823267884,2.7727714246704177e-05,0.3148,-0.8
2494,0.7546507926194247,8.35265200063256e-05,0.1628,2.3
985,0.021088965545530015,0.16345795157233095,0.1444,0.6
335,0.1503751742833465,0.11995312499709382,0.5770000000000001,-0.8
551,0.10508255794410809,0.008805623844311947,0.19940000000000002,2.2
1936,0.17386263441279806,0.0007919853571343187,0.252,-1.1
66,0.0003992953526013911,0.0019614997110837993,0.18960000000000002,-0.8
2439,0.0028360859907951533,4.62128570778403e-06,0.0882,2.5
718,0.04443177185860734,1.0,0.3826,2.3
1503,0.00753561079302598,0.0007627696747340247,0.3322,2.2
1526,0.11355469783687187,3.277822153725453e-05,0.299,-0.7
140,0.00749804073030394,0.000455547173175986,0.1202,-0.6
1097,0.012976917461657664,0.008982305755164656,0.41259999999999997,1.2
1029,0.010506731212155422,0.0018295140743831563,0.491,0.9
1082,0.011661420772723627,0.008982305755164656,0.0766,-0.9
2657,0.010986793124714822,0.0016024272423275892,0.0766,-0.9
1376,0.024192034928905464,0.0009359748907663265,0.3034,0.0
583,0.002317546526075983,0.00016676689229080697,0.252,-1.1
2765,0.023285997474275396,0.004579236300059023,0.0766,-0.9
1513,0.0020531041039213343,3.277822153725453e-05,0.2168,0.3
1997,0.01133290959626521,0.0005150658993195822,0.198,1.6
2208,0.02707440288102487,0.00042504382602739303,0.12119999999999999,0.0
1119,0.044314887219027654,0.000436861726939559,0.1998,-1.7
102,0.0017289488767640233,0.0019614997110837993,0.1524,-1.2
2812,0.04012609747235152,0.05065076501808047,0.0724,1.5
2287,0.01402434177068613,0.0002289181774753699,0.3858,0.5
2218,0.021855794120412234,0.00042504382602739303,0.12480000000000001,0.6
278,0.15002887631390857,0.0002288323331588166,0.3014,0.6
2461,0.0026115731039006436,4.62128570778403e-06,0.069,0.6
185,0.027277136021413847,0.048182511998996654,0.5770000000000001,-0.8
1944,0.011542176660605847,0.010925821081930546,0.12240000000000001,0.6
1606,0.0014948166018295714,0.006225358299512223,0.45380000000000004,-1.2
1193,0.050540446259745984,0.008045186273510953,0.0946,0.1
1811,0.05305219552549628,0.0010950014871812476,0.1018,0.6
2691,0.024700410511922052,0.0011616023694404878,0.0834,0.6
724,0.042834953443976864,1.0,0.32520000000000004,1.3
2639,0.011368846177999334,0.0016024272423275892,0.0834,0.6
19,0.001872513705812978,0.004375012670978808,0.14279999999999998,-0.5
1150,0.060469651193729754,0.00042937896401333287,0.11359999999999999,-0.8
468,0.1147153768277291,2.7727714246704177e-05,0.4142,0.6
54,0.0030232103128551686,0.004375012670978808,0.4546,0.6
1213,0.06426295704344297,0.008045186273510953,0.1782,-0.1
1767,0.03246325666015573,0.06680464805196569,0.0814,0.5
2200,0.004987924945541559,5.7229544368842474e-05,0.11,0.6
2013,0.013906368143781175,0.0005150658993195822,0.491,0.9
2253,0.02065736356894542,0.0002289181774753699,0.12240000000000001,0.6
1730,0.022633512568547214,0.020119318163202324,0.1568,0.6
1708,0.01843401444650586,0.020119318163202324,0.37920000000000004,-0.8
1137,0.03332137867247363,0.000436861726939559,0.46740000000000004,-1.1
1959,0.02661412423820799,0.010925821081930546,0.107,1.3
750,0.04123250859483246,1.0,0.0292,-1.6
1414,0.025349083962011767,0.0009359748907663265,0.43560000000000004,0.6
1126,0.048021800074268935,0.000436861726939559,0.4142,0.6
82,0.0004457588118131893,0.0019614997110837993,0.13140000000000002,-0.6
122,0.01315841534920375,0.000455547173175986,0.107,1.3
2788,0.037742667213096305,0.05065076501808047,0.2116,-0.3
1486,0.00935421962623777,0.0007627696747340247,0.1524,-1.5
2716,0.018985405028870868,0.0011616023694404878,0.3322,2.2
2575,0.019670559554357345,0.004489242841539018,0.11,0.6
1387,0.028669406316779878,0.0009359748907663265,0.2158,2.3
1397,0.025061954303913857,0.0009359748907663265,0.1782,-0.1
689,0.08719920808841707,0.02938220606702132,0.132,-1.2
1146,0.04904199970016549,0.00042937896401333287,0.3034,0.0
1069,0.016566764179431717,0.008982305755164656,0.1882,-0.9
214,0.003736678508798836,0.000341960834989926,0.0236,1.6
2174,0.00951702323136661,5.7229544368842474e-05,0.1864,0.5
1843,0.04125356234978781,0.0010950014871812476,0.2036,-0.8
2350,0.005557283818773634,0.0015329219606916302,0.2116,-0.3
2097,0.07485934821204616,0.4731293196412984,0.107,1.3
2441,0.0029262904409055584,4.62128570778403e-06,0.2024,-0.8
1322,0.0020079111299223587,0.0010309902418046972,0.11,0.6
1076,0.012257822831200067,0.008982305755164656,0.491,0.9
796,0.026396871266815326,0.0011448627277126015,0.0,0.6
1733,0.024529620999741184,0.020119318163202324,0.1528,1.5
315,0.13499921774410467,0.11995312499709382,0.2144,2.3
2131,0.01643154825320988,0.010307656158430495,0.1882,-0.9
159,0.043192322784555114,0.048182511998996654,0.2116,-0.3
1784,0.023733571264964046,0.06680464805196569,0.17579999999999998,1.5
318,0.13941996179106472,0.11995312499709382,0.107,1.3
717,0.04443177185860734,0.07645529473365578,0.3826,2.3
2382,0.006285090347833442,0.0015329219606916302,0.4104,-1.1
2823,0.037650829281997984,0.05065076501808047,0.5376,-1.2
190,0.03795864969927615,0.048182511998996654,0.45439999999999997,-0.7
598,0.0005993060246771788,8.535786542612854e-05,0.38880000000000003,-0.8
978,0.017242480814765797,0.16345795157233095,0.19940000000000002,2.2
1366,0.003988960572487897,0.011729195118394264,0.1528,-0.7
1516,0.012525895211105639,3.277822153725453e-05,0.10679999999999999,0.6
2172,0.010031569742559766,5.7229544368842474e-05,0.0834,0.6
1528,0.1072639810545245,3.277822153725453e-05,0.3968,0.6
2109,0.06199858939841799,0.4731293196412984,0.2086,0.6
811,0.019112272052265584,0.0011448627277126015,0.1636,-0.9
2600,0.021611679461662744,0.00035768465230526545,0.19940000000000002,2.2
534,0.07308556935705825,0.008805623844311947,0.1376,0.0
2336,0.0039239843287463974,0.0004441728012326786,0.46740000000000004,-1.1
479,0.13577094676195064,2.7727714246704177e-05,0.46740000000000004,-1.1
1819,0.07152795448613773,0.0010950014871812476,0.316,-1.5
2283,0.016754251497266823,0.0002289181774753699,0.1866,-1.4
974,0.018420583602827445,0.16345795157233095,0.0834,0.3
2457,0.004908428870796373,4.62128570778403e-06,0.059000000000000004,-0.6
1295,0.0036245128142953545,0.0010309902418046972,0.2144,2.3
726,0.03949139935960285,1.0,0.493,-0.9
2547,0.09446729099520011,0.004489242841539018,0.0834,0.6
1358,0.0033927400118990013,0.011729195118394264,0.1474,-0.9
2794,0.04847627078468434,0.05065076501808047,0.2144,2.3
1454,0.0060005016601611776,0.0003433772662130548,0.192,-0.6
2397,0.029383782002161275,0.004298983221284801,0.34979999999999994,1.6
2550,0.09491667976476421,0.004489242841539018,0.0834,0.3
2017,0.012604120800638002,0.0005150658993195822,0.2086,0.6
1008,0.005432776267917018,0.0018295140743831563,0.15839999999999999,0.1
2465,0.003226850942681878,4.62128570778403e-06,0.2588,-0.9
1228,0.065446504768131,0.008045186273510953,0.4192,-0.7
408,0.029381967023285816,0.0006760239928569517,0.1864,0.5
434,0.012410644052513874,0.0006760239928569517,0.11,0.6
1738,0.035623860873883285,0.020119318163202324,0.7186,0.5
219,0.004715859612109975,0.000341960834989926,0.2158,2.3
383,0.009236790492995452,0.0011343467989348268,0.35200000000000004,-0.5
2468,0.0030814711347574627,4.62128570778403e-06,0.48,-0.8
272,0.21189624273963076,0.0002288323331588166,0.0006,-1.5
88,0.0007310734910356379,0.0019614997110837993,0.2266,0.6
2726,0.012615918163328497,0.00015341810106677447,0.4218,2.2
813,0.024321624420613367,0.0011448627277126015,0.16760000000000003,-1.6
866,0.08690717798735541,0.0019275053617287068,0.41600000000000004,0.5
1588,0.002889627867621249,0.006225358299512223,0.31420000000000003,0.9
2625,0.021898809119760655,0.00035768465230526545,0.13019999999999998,-0.8
268,0.19147047047519414,0.0002288323331588166,0.3274,1.3
481,0.04556704114520811,2.7727714246704177e-05,0.5197999999999999,0.1
561,0.09764876746599546,0.008805623844311947,0.099,-1.6
1465,0.00709311894318862,0.0003433772662130548,0.4374,1.2
1935,0.1927687248648113,0.0007919853571343187,0.5094,-0.7
2277,0.01473871745606753,0.0002289181774753699,0.1444,0.6
2019,0.014138866937727711,0.0005150658993195822,0.0766,-0.9
2445,0.0008586665059805369,4.62128570778403e-06,0.2836,-1.7
347,0.07031827106564306,0.11995312499709382,0.41259999999999997,1.2
2075,0.011798451677820922,0.006515626548550992,0.0654,0.6
1145,0.04614456742337976,0.00042937896401333287,0.0336,0.6
658,0.0677010715272285,0.02938220606702132,0.0834,0.6
590,0.005716638964039097,0.00016676689229080697,0.501,-1.1
1539,0.008288827026342241,0.0010157814903886773,0.11699999999999999,-0.5
1418,0.017939795698717863,0.0009359748907663265,0.36060000000000003,-0.8
89,0.0004169006476933615,0.0019614997110837993,0.17739999999999997,-1.6
2199,0.0045699353105229205,5.7229544368842474e-05,0.4104,-1.1
644,0.011358500798409207,0.01720424547645878,0.13019999999999998,-0.8
760,0.03639486390017906,1.0,0.0546,-0.6
1050,0.010495478343127564,0.0018295140743831563,0.41259999999999997,1.2
177,0.04778567132257148,0.048182511998996654,0.057999999999999996,0.3
823,0.025359610839489437,0.0011448627277126015,0.252,-1.1
1234,0.08131958402136158,0.008045186273510953,0.36060000000000003,-0.8
1851,0.0019106282621976563,0.002080623007687545,0.1974,-1.1
2523,0.28249819500350837,8.35265200063256e-05,0.547,-1.2
1117,0.0506834665951323,0.000436861726939559,0.4384,2.2
2677,0.010914193969696387,0.03240622949885705,0.1744,-0.8
2181,0.009436619667183694,5.7229544368842474e-05,0.195,-1.7
2201,0.0019280520594020807,5.7229544368842474e-05,0.40659999999999996,0.1
2739,0.01604005730977297,0.004579236300059023,0.3452,2.5
785,0.014361927841521852,0.0011448627277126015,0.1016,0.6
2,0.01692177404747186,5.007585132273716e-07,0.1646,-0.6
1477,0.00949524348486108,0.0007627696747340247,0.1378,0.2
2566,0.028825313002181968,0.004489242841539018,0.0724,1.5
108,0.01177957589751613,0.000455547173175986,0.1376,0.0
2742,0.021009106475009736,0.004579236300059023,0.2116,-0.3
2616,0.017365536382522043,0.00035768465230526545,0.35200000000000004,-0.5
2048,0.01562642362405544,0.006515626548550992,0.3826,2.3
