,Code_Year,Traffic Count,Traffic Count Scaled,trf_annual_chg,trf_annual_chg_pct,Designation,Gross Area Acres,Region,cei_pct_area,RONI,Traffic Trend Cat,Traffic Trend Bins,Traffic Trend Chg,Traffic Trend UpDn,Traffic Trend SigChg,RONI Event,RONI Intensity,RONI Desc,CEI Cat,GAA Cat,Desig Code,Region Code,Vis Trend Code,RONI Event Code,RONI Int Code,CEI Cat Code,GAA Cat Code
107,AMIS-1999,648354.0,0.018558462732741466,34375.0,0.055987256893151066,National Recreation Area,62945.15,South,0.24739999999999998,-1.5,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Increased,Very Large,17,5,2,1,2,1,5
108,AMIS-2000,676062.0,0.019351575577574383,27708.0,0.04273591278838412,National Recreation Area,62945.15,South,0.15560000000000002,-1.7,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Very Large,17,5,2,1,2,2,5
109,AMIS-2001,597114.0,0.01709177072432373,-78948.0,-0.11677627199872201,National Recreation Area,62945.15,South,0.13140000000000002,-0.6,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,17,5,0,1,4,2,5
110,AMIS-2002,506834.0,0.014507599090444863,-90280.0,-0.15119390937073993,National Recreation Area,62945.15,South,0.081,-0.1,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Nominal,Very Large,17,5,0,2,1,2,5
111,AMIS-2003,308603.0,0.008833441722750556,-198231.0,-0.3911162234577791,National Recreation Area,62945.15,South,0.0848,0.9,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Nominal,Very Large,17,5,0,0,4,2,5
112,AMIS-2004,421292.0,0.012059047806602748,112689.0,0.3651584722118709,National Recreation Area,62945.15,South,0.135,0.3,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Very Large,17,5,1,2,1,2,5
113,AMIS-2005,411119.0,0.011767856202355409,-10173.0,-0.024147147346733382,National Recreation Area,62945.15,South,0.111,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Very Large,17,5,2,0,4,2,5
114,AMIS-2006,468261.0,0.013403486857019855,57142.0,0.13899138692203475,National Recreation Area,62945.15,South,0.3212,-0.9,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Increased,Very Large,17,5,1,1,4,1,5
115,AMIS-2007,504236.0,0.014433234027254596,35975.0,0.0768268123973596,National Recreation Area,62945.15,South,0.2266,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Very Large,17,5,2,0,4,1,5
116,AMIS-2008,575441.0,0.01647140351319107,71205.0,0.1412136380583695,National Recreation Area,62945.15,South,0.17739999999999997,-1.6,Increase,1,1,1,0,La Niña,Strong,Strong La Niña,Nominal,Very Large,17,5,1,1,2,2,5
117,AMIS-2009,735992.0,0.021067009848934157,160551.0,0.2790051456187515,National Recreation Area,62945.15,South,0.1728,-0.9,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,17,5,1,1,4,2,5
118,AMIS-2010,457590.0,0.013098040517796092,-278402.0,-0.37826769856194087,National Recreation Area,62945.15,South,0.115,1.5,Decrease,-1,1,0,0,El Niño,Strong,Strong El Niño,Nominal,Very Large,17,5,0,0,2,2,5
119,AMIS-2011,386680.0,0.011068315101775373,-70910.0,-0.15496405078782316,National Recreation Area,62945.15,South,0.3886,-1.4,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Increased,Very Large,17,5,0,1,0,1,5
120,AMIS-2012,369361.0,0.010572576637806076,-17319.0,-0.044788972794041586,National Recreation Area,62945.15,South,0.5436,-0.8,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Very Large,17,5,2,1,4,0,5
121,AMIS-2013,275041.0,0.007872764182030104,-94320.0,-0.2553599324238347,National Recreation Area,62945.15,South,0.1602,-0.6,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,17,5,0,1,4,2,5
122,AMIS-2014,295697.0,0.008464020819927776,20656.0,0.07510153031729815,National Recreation Area,62945.15,South,0.151,-0.5,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,17,5,2,1,4,2,5
123,AMIS-2015,326847.0,0.00935565735509976,31150.0,0.1053443220594054,National Recreation Area,62945.15,South,0.3448,0.5,Increase,1,1,1,0,El Niño,Weak,Weak El Niño,Increased,Very Large,17,5,1,0,4,1,5
124,AMIS-2016,307804.0,0.00881057117406348,-19043.0,-0.05826273455164037,National Recreation Area,62945.15,South,0.4218,2.2,Minimal Change,0,0,0,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Very Large,17,5,2,0,3,0,5
125,AMIS-2017,323323.0,0.009254786499563772,15519.0,0.05041844810333849,National Recreation Area,62945.15,South,0.3332,-0.7,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Increased,Very Large,17,5,2,1,4,1,5
126,AMIS-2018,294192.0,0.008420941751374523,-29131.0,-0.09009875573343065,National Recreation Area,62945.15,South,0.18280000000000002,-1.1,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Very Large,17,5,2,1,0,2,5
127,AMIS-2019,316395.0,0.009056479664389725,22203.0,0.07547112090063632,National Recreation Area,62945.15,South,0.27,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Very Large,17,5,2,0,4,1,5
128,AMIS-2020,365936.0,0.010474539554885882,49541.0,0.15657959196573903,National Recreation Area,62945.15,South,0.24359999999999998,0.1,Increase,1,1,1,0,Neutral,Neutral,Neutral,Increased,Very Large,17,5,1,2,1,1,5
129,AMIS-2021,279823.0,0.008009643986562766,-86113.0,-0.23532257006689694,National Recreation Area,62945.15,South,0.1524,-1.2,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Very Large,17,5,0,1,0,2,5
130,AMIS-2022,263853.0,0.007552519252479408,-15970.0,-0.05707179181125211,National Recreation Area,62945.15,South,0.2242,-1.2,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Increased,Very Large,17,5,2,1,0,1,5
131,AMIS-2023,245524.0,0.007027870583035835,-18329.0,-0.0694667106305405,National Recreation Area,62945.15,South,0.46020000000000005,-0.8,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Very Large,17,5,2,1,4,0,5
132,AMIS-2024,243953.0,0.0069829023327387186,-1571.0,-0.006398559814926443,National Recreation Area,62945.15,South,0.4988,1.2,Minimal Change,0,0,0,0,El Niño,Moderate,Moderate El Niño,Extreme,Very Large,17,5,2,0,0,0,5
133,AMIS-2025,216355.0,0.006192938124145574,-27598.0,-0.11312834849335733,National Recreation Area,62945.15,South,0.32380000000000003,-1.1,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Increased,Very Large,17,5,0,1,0,1,5
134,ANDE-1994,47139.0,0.001349305124605848,-2709.0,-0.05434520943668753,National Historic Site,515.61,Southeast,0.15380000000000002,0.3,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Medium,4,6,2,2,1,2,2
135,ANDE-1995,45826.0,0.0013117218574892888,-1313.0,-0.02785379409830501,National Historic Site,515.61,Southeast,0.12619999999999998,1.3,Minimal Change,0,0,0,0,El Niño,Moderate,Moderate El Niño,Nominal,Medium,4,6,2,0,0,2,2
136,ANDE-1996,58479.0,0.001673900896960593,12653.0,0.2761096320865884,National Historic Site,515.61,Southeast,0.1568,-0.9,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Medium,4,6,1,1,4,2,2
137,ANDE-1997,59254.0,0.001696084470468082,775.0,0.013252620598847449,National Historic Site,515.61,Southeast,0.0676,-0.2,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Medium,4,6,2,2,1,2,2
138,ANDE-1998,68675.0,0.001965750852421702,9421.0,0.15899348567185337,National Historic Site,515.61,Southeast,0.4384,2.2,Increase,1,1,1,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Medium,4,6,1,0,3,0,2
139,ANDE-1999,55242.0,0.0015812451196138284,-13433.0,-0.19560247542773934,National Historic Site,515.61,Southeast,0.201,-1.5,Decrease,-1,1,0,0,La Niña,Strong,Strong La Niña,Increased,Medium,4,6,0,1,2,1,2
140,ANDE-2000,50253.0,0.0014384401541572302,-4989.0,-0.09031171934397741,National Historic Site,515.61,Southeast,0.1998,-1.7,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Nominal,Medium,4,6,2,1,2,2,2
141,ANDE-2001,47723.0,0.001366021520642459,-2530.0,-0.05034525301972022,National Historic Site,515.61,Southeast,0.133,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Medium,4,6,2,1,4,2,2
142,ANDE-2002,56818.0,0.0016263564897400257,9095.0,0.19057896611696667,National Historic Site,515.61,Southeast,0.1782,-0.1,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Medium,4,6,1,2,1,2,2
143,ANDE-2003,44783.0,0.001281867061143081,-12035.0,-0.211816677813369,National Historic Site,515.61,Southeast,0.2336,0.9,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Increased,Medium,4,6,0,0,4,1,2
144,ANDE-2004,49730.0,0.0014234698200354021,4947.0,0.11046602505415001,National Historic Site,515.61,Southeast,0.1168,0.3,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Medium,4,6,1,2,1,2,2
145,ANDE-2005,39669.0,0.0011354840999594684,-10061.0,-0.2023124874321335,National Historic Site,515.61,Southeast,0.0492,0.6,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Nominal,Medium,4,6,0,0,4,2,2
146,ANDE-2006,39197.0,0.0011219735880942622,-472.0,-0.011898459754468224,National Historic Site,515.61,Southeast,0.20559999999999998,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Medium,4,6,2,1,4,1,2
147,ANDE-2007,44617.0,0.0012771154828176059,5420.0,0.1382758884608516,National Historic Site,515.61,Southeast,0.4142,0.6,Increase,1,1,1,0,El Niño,Weak,Weak El Niño,Extreme,Medium,4,6,1,0,4,0,2
148,ANDE-2008,48067.0,0.0013758681648832027,3450.0,0.07732478651635027,National Historic Site,515.61,Southeast,0.0894,-1.6,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Medium,4,6,2,1,2,2,2
149,ANDE-2009,40391.0,0.0011561506032787036,-7676.0,-0.15969376079222752,National Historic Site,515.61,Southeast,0.1226,-0.9,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Nominal,Medium,4,6,0,1,4,2,2
150,ANDE-2010,36089.0,0.0010330103023377766,-4302.0,-0.10650887573964497,National Historic Site,515.61,Southeast,0.16519999999999999,1.5,Decrease,-1,1,0,0,El Niño,Strong,Strong El Niño,Nominal,Medium,4,6,0,0,2,2,2
151,ANDE-2011,32366.0,0.0009264432776043801,-3723.0,-0.10316162819695752,National Historic Site,515.61,Southeast,0.2632,-1.4,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Increased,Medium,4,6,0,1,0,1,2
152,ANDE-2012,35915.0,0.0010280297322857726,3549.0,0.10965210405981586,National Historic Site,515.61,Southeast,0.3148,-0.8,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Increased,Medium,4,6,1,1,4,1,2
153,ANDE-2013,29317.0,0.0008391688058310453,-6598.0,-0.18371154113879995,National Historic Site,515.61,Southeast,0.3456,-0.6,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Increased,Medium,4,6,0,1,4,1,2
154,ANDE-2014,37473.0,0.0010726258710272798,8156.0,0.2782003615649623,National Historic Site,515.61,Southeast,0.1352,-0.5,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Medium,4,6,1,1,4,2,2
155,ANDE-2015,39076.0,0.0011185100882305122,1603.0,0.04277746644250527,National Historic Site,515.61,Southeast,0.327,0.5,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Medium,4,6,2,0,4,1,2
156,ANDE-2016,38665.0,0.0011067456382800888,-411.0,-0.010517964991299008,National Historic Site,515.61,Southeast,0.41659999999999997,2.2,Minimal Change,0,0,0,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Medium,4,6,2,0,3,0,2
157,ANDE-2017,37782.0,0.0010814706764644593,-883.0,-0.02283719125824389,National Historic Site,515.61,Southeast,0.4192,-0.7,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Medium,4,6,2,1,4,0,2
158,ANDE-2018,39777.0,0.0011385754882676088,1995.0,0.05280292202636176,National Historic Site,515.61,Southeast,0.46740000000000004,-1.1,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Medium,4,6,2,1,0,0,2
159,ANDE-2019,29970.0,0.0008578602555089685,-9807.0,-0.24654951353797422,National Historic Site,515.61,Southeast,0.43560000000000004,0.6,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Extreme,Medium,4,6,0,0,4,0,2
160,ANDE-2020,20557.0,0.0005884228652818774,-9413.0,-0.31408074741408076,National Historic Site,515.61,Southeast,0.5197999999999999,0.1,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Extreme,Medium,4,6,0,2,1,0,2
161,ANDE-2021,13533.0,0.00038736812938948515,-7024.0,-0.34168409787420345,National Historic Site,515.61,Southeast,0.2394,-1.2,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Increased,Medium,4,6,0,1,0,1,2
162,ANDE-2022,17475.0,0.0005002038026366108,3942.0,0.2912879627577034,National Historic Site,515.61,Southeast,0.1716,-1.2,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Nominal,Medium,4,6,1,1,0,2,2
163,ANDE-2023,22541.0,0.0006452128134610496,5066.0,0.2898998569384835,National Historic Site,515.61,Southeast,0.36060000000000003,-0.8,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Increased,Medium,4,6,1,1,4,1,2
164,ANDE-2024,22240.0,0.000636596999750399,-301.0,-0.013353444833858303,National Historic Site,515.61,Southeast,0.5506,1.2,Minimal Change,0,0,0,0,El Niño,Moderate,Moderate El Niño,Extreme,Medium,4,6,2,0,0,0,2
165,ANDE-2025,18517.0,0.0005300299750170027,-3723.0,-0.16740107913669064,National Historic Site,515.61,Southeast,0.1476,-1.1,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Medium,4,6,0,1,0,2,2
166,ANJO-1992,48411.0,0.0013857148091239464,-18658.0,-0.2781911166112511,National Historic Site,16.68,Ohio Valley,0.09519999999999999,2.3,Decrease,-1,1,0,0,El Niño,Very Strong,Very Strong El Niño,Nominal,Small,4,4,0,0,3,2,3
167,ANJO-1993,62042.0,0.0017758880871634108,13631.0,0.28156823862345337,National Historic Site,16.68,Ohio Valley,0.32299999999999995,0.5,Increase,1,1,1,0,El Niño,Weak,Weak El Niño,Increased,Small,4,4,1,0,4,1,3
168,ANJO-1994,97886.0,0.0028018855178762393,35844.0,0.5777376615840882,National Historic Site,16.68,Ohio Valley,0.1642,0.3,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Small,4,4,1,2,1,2,3
169,ANJO-1995,105178.0,0.0030106114766073502,7292.0,0.07449482050548598,National Historic Site,16.68,Ohio Valley,0.0922,1.3,Minimal Change,0,0,1,0,El Niño,Moderate,Moderate El Niño,Nominal,Small,4,4,2,0,0,2,3
170,ANJO-1996,98043.0,0.002806379480509369,-7135.0,-0.06783738044077658,National Historic Site,16.68,Ohio Valley,0.34119999999999995,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Small,4,4,2,1,4,1,3
171,ANJO-1997,111756.0,0.003198899923745755,13713.0,0.13986720112603654,National Historic Site,16.68,Ohio Valley,0.11720000000000001,-0.2,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Small,4,4,1,2,1,2,3
172,ANJO-1998,97478.0,0.0027902069398232643,-14278.0,-0.1277604781846165,National Historic Site,16.68,Ohio Valley,0.43439999999999995,2.2,Decrease,-1,1,0,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Small,4,4,0,0,3,0,3
173,ANJO-1999,81099.0,0.0023213750037211155,-16379.0,-0.16802765752272308,National Historic Site,16.68,Ohio Valley,0.2662,-1.5,Decrease,-1,1,0,0,La Niña,Strong,Strong La Niña,Increased,Small,4,4,0,1,2,1,3
174,ANJO-2000,98590.0,0.002822036789810784,17491.0,0.2156746692314332,National Historic Site,16.68,Ohio Valley,0.1582,-1.7,Increase,1,1,1,0,La Niña,Strong,Strong La Niña,Nominal,Small,4,4,1,1,2,2,3
175,ANJO-2001,81388.0,0.002329647329841973,-17202.0,-0.17448017040267777,National Historic Site,16.68,Ohio Valley,0.059000000000000004,-0.6,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Nominal,Small,4,4,0,1,4,2,3
176,ANJO-2002,80854.0,0.0023143621320961673,-534.0,-0.006561163807932373,National Historic Site,16.68,Ohio Valley,0.1402,-0.1,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Small,4,4,2,2,1,2,3
177,ANJO-2003,86695.0,0.0024815547164280956,5841.0,0.07224132386771218,National Historic Site,16.68,Ohio Valley,0.2112,0.9,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Small,4,4,2,0,4,1,3
178,ANJO-2004,83755.0,0.002397400256928717,-2940.0,-0.03391199031085991,National Historic Site,16.68,Ohio Valley,0.20440000000000003,0.3,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Increased,Small,4,4,2,2,1,1,3
179,ANJO-2005,81398.0,0.002329933569500134,-2357.0,-0.028141603486359024,National Historic Site,16.68,Ohio Valley,0.069,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Small,4,4,2,0,4,2,3
180,ANJO-2006,87665.0,0.002509319963269727,6267.0,0.07699206368706848,National Historic Site,16.68,Ohio Valley,0.19079999999999997,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Small,4,4,2,1,4,2,3
181,ANJO-2007,56334.0,0.001612502490285026,-31331.0,-0.3573946272742828,National Historic Site,16.68,Ohio Valley,0.2758,0.6,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Increased,Small,4,4,0,0,4,1,3
182,ANJO-2008,69923.0,0.0020014735617602136,13589.0,0.24122199737281216,National Historic Site,16.68,Ohio Valley,0.2932,-1.6,Increase,1,1,1,0,La Niña,Strong,Strong La Niña,Increased,Small,4,4,1,1,2,1,3
183,ANJO-2009,63365.0,0.001813757593938131,-6558.0,-0.09378888205597585,National Historic Site,16.68,Ohio Valley,0.2588,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Small,4,4,2,1,4,1,3
184,ANJO-2010,61030.0,0.0017469206337575023,-2335.0,-0.036849996054604275,National Historic Site,16.68,Ohio Valley,0.1906,1.5,Minimal Change,0,0,0,0,El Niño,Strong,Strong El Niño,Nominal,Small,4,4,2,0,2,2,3
185,ANJO-2011,51991.0,0.0014881886067456382,-9039.0,-0.14810748812059643,National Historic Site,16.68,Ohio Valley,0.2554,-1.4,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Increased,Small,4,4,0,1,0,1,3
186,ANJO-2012,49566.0,0.0014187754896415592,-2425.0,-0.04664268815756573,National Historic Site,16.68,Ohio Valley,0.48,-0.8,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Small,4,4,2,1,4,0,3
187,ANJO-2013,41389.0,0.0011847173211631864,-8177.0,-0.16497195658314168,National Historic Site,16.68,Ohio Valley,0.192,-0.6,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Nominal,Small,4,4,0,1,4,2,3
188,ANJO-2014,42458.0,0.0012153163406206135,1069.0,0.025828118582231992,National Historic Site,16.68,Ohio Valley,0.303,-0.5,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Increased,Small,4,4,2,1,4,1,3
189,ANJO-2015,44978.0,0.0012874487344772232,2520.0,0.05935277215130246,National Historic Site,16.68,Ohio Valley,0.29100000000000004,0.5,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Small,4,4,2,0,4,1,3
190,ANJO-2016,44966.0,0.00128710524688743,-12.0,-0.00026679710080483793,National Historic Site,16.68,Ohio Valley,0.385,2.2,Minimal Change,0,0,0,0,El Niño,Very Strong,Very Strong El Niño,Increased,Small,4,4,2,0,3,1,3
191,ANJO-2017,55591.0,0.0015912348836836525,10625.0,0.23628964106213585,National Historic Site,16.68,Ohio Valley,0.40700000000000003,-0.7,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Extreme,Small,4,4,1,1,4,0,3
192,ANJO-2018,51897.0,0.0014854979539589235,-3694.0,-0.06644960515191307,National Historic Site,16.68,Ohio Valley,0.34740000000000004,-1.1,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Increased,Small,4,4,2,1,0,1,3
193,ANJO-2019,52699.0,0.0015084543745434477,802.0,0.015453687111008344,National Historic Site,16.68,Ohio Valley,0.41600000000000004,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Extreme,Small,4,4,2,0,4,0,3
194,ANJO-2020,50806.0,0.001454269207253542,-1893.0,-0.035920985217935825,National Historic Site,16.68,Ohio Valley,0.35340000000000005,0.1,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Increased,Small,4,4,2,2,1,1,3
195,ANJO-2021,62172.0,0.0017796092027195058,11366.0,0.2237137345982758,National Historic Site,16.68,Ohio Valley,0.33840000000000003,-1.2,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Increased,Small,4,4,1,1,0,1,3
196,ANJO-2022,53934.0,0.0015438049723263498,-8238.0,-0.13250337772630766,National Historic Site,16.68,Ohio Valley,0.061399999999999996,-1.2,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Small,4,4,0,1,0,2,3
197,ANJO-2023,63482.0,0.0018171065979386166,9548.0,0.17703118626469388,National Historic Site,16.68,Ohio Valley,0.38880000000000003,-0.8,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Increased,Small,4,4,1,1,4,1,3
198,ANJO-2024,54003.0,0.0015457800259676617,-9479.0,-0.14931791688982704,National Historic Site,16.68,Ohio Valley,0.4374,1.2,Decrease,-1,1,0,0,El Niño,Moderate,Moderate El Niño,Extreme,Small,4,4,0,0,0,0,3
199,ANJO-2025,42406.0,0.0012138278943981753,-11597.0,-0.21474732885210082,National Historic Site,16.68,Ohio Valley,0.1974,-1.1,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Small,4,4,0,1,0,2,3
200,APCO-1993,40077.0,0.0011471626780124435,-18195.0,-0.31224258649093906,National Historical Park,1774.6,Southeast,0.0286,0.5,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Nominal,Large,5,6,0,0,4,2,1
201,APCO-1994,52614.0,0.001506021337449078,12537.0,0.3128228160790478,National Historical Park,1774.6,Southeast,0.15380000000000002,0.3,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Large,5,6,1,2,1,2,1
202,APCO-1995,51026.0,0.0014605664797330872,-1588.0,-0.030182080814992206,National Historical Park,1774.6,Southeast,0.12619999999999998,1.3,Minimal Change,0,0,0,0,El Niño,Moderate,Moderate El Niño,Nominal,Large,5,6,2,0,0,2,1
203,APCO-1996,46741.0,0.0013379127862110341,-4285.0,-0.08397679614314271,National Historical Park,1774.6,Southeast,0.1568,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Large,5,6,2,1,4,2,1
204,APCO-1997,45722.0,0.001308744965044413,-1019.0,-0.021800988425579256,National Historical Park,1774.6,Southeast,0.0676,-0.2,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Large,5,6,2,2,1,2,1
205,APCO-1998,45605.0,0.0013053959610439276,-117.0,-0.002558943178338655,National Historical Park,1774.6,Southeast,0.4384,2.2,Minimal Change,0,0,0,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Large,5,6,2,0,3,0,1
206,APCO-1999,43742.0,0.001252069512728505,-1863.0,-0.040850783905273545,National Historical Park,1774.6,Southeast,0.201,-1.5,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Increased,Large,5,6,2,1,2,1,1
207,APCO-2000,44503.0,0.0012738523507145687,761.0,0.017397466965387957,National Historical Park,1774.6,Southeast,0.1998,-1.7,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Large,5,6,2,1,2,2,1
208,APCO-2001,41453.0,0.0011865492549754178,-3050.0,-0.0685347055254702,National Historical Park,1774.6,Southeast,0.133,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Large,5,6,2,1,4,2,1
209,APCO-2002,39115.0,0.0011196264228973407,-2338.0,-0.056401225484283404,National Historical Park,1774.6,Southeast,0.1782,-0.1,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Large,5,6,2,2,1,2,1
210,APCO-2003,35218.0,0.0010080788281119403,-3897.0,-0.09962929822318803,National Historical Park,1774.6,Southeast,0.2336,0.9,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Increased,Large,5,6,2,0,4,1,1
211,APCO-2004,35088.0,0.0010043577125558453,-130.0,-0.003691294224544267,National Historical Park,1774.6,Southeast,0.1168,0.3,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Large,5,6,2,2,1,2,1
212,APCO-2005,31439.0,0.0008999088612928415,-3649.0,-0.10399566803465572,National Historical Park,1774.6,Southeast,0.0492,0.6,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Nominal,Large,5,6,0,0,4,2,1
