,Code_Year,Visitors,Visitors Scaled,vis_annual_chg,vis_annual_chg_pct,Designation,Gross Area Acres,Region,cei_pct_area,RONI,Visitor Trend Cat,Visitor Trend Bins,Visitor Trend Chg,Visitor Trend UpDn,Visitor Trend SigChg,RONI Event,RONI Intensity,RONI Desc,CEI Cat,GAA Cat,Desig Code,Region Code,Vis Trend Code,RONI Event Code,RONI Int Code,CEI Cat Code,GAA Cat Code
6771,GLCA-1998,2442990.0,0.11223274897947258,12209.0,0.00502266555481551,National Recreation Area,1254116.62,Southwest,0.19940000000000002,2.2,Minimal Change,0,0,1,0,El Niño,Very Strong,Very Strong El Niño,Nominal,Gargantuan,20,7,2,0,3,2,0
6772,GLCA-1999,2639860.0,0.12127710089724088,196870.0,0.0805856757497984,National Recreation Area,1254116.62,Southwest,0.1524,-1.5,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Gargantuan,20,7,2,1,2,2,0
6773,GLCA-2000,2568111.0,0.11798089931371897,-71749.0,-0.027179092830680415,National Recreation Area,1254116.62,Southwest,0.195,-1.7,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Nominal,Gargantuan,20,7,2,1,2,2,0
6774,GLCA-2001,2340031.0,0.10750273714881527,-228080.0,-0.08881236052491501,National Recreation Area,1254116.62,Southwest,0.1244,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,20,7,2,1,4,2,0
6775,GLCA-2002,2106896.0,0.0967923445834223,-233135.0,-0.09962902200868279,National Recreation Area,1254116.62,Southwest,0.265,-0.1,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Increased,Gargantuan,20,7,2,2,1,1,0
6776,GLCA-2003,1876984.0,0.08623001899741152,-229912.0,-0.10912356376394468,National Recreation Area,1254116.62,Southwest,0.491,0.9,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Extreme,Gargantuan,20,7,0,0,4,0,0
6777,GLCA-2004,1841845.0,0.08461570761406992,-35139.0,-0.018720990695711846,National Recreation Area,1254116.62,Southwest,0.057999999999999996,0.3,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Gargantuan,20,7,2,2,1,2,0
6778,GLCA-2005,1908726.0,0.08768826971399506,66881.0,0.036311958932483464,National Recreation Area,1254116.62,Southwest,0.1444,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Nominal,Gargantuan,20,7,2,0,4,2,0
6779,GLCA-2006,1885378.0,0.08661564550220019,-23348.0,-0.01223224286775577,National Recreation Area,1254116.62,Southwest,0.0706,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,20,7,2,1,4,2,0
6780,GLCA-2007,1894114.0,0.08701698373734838,8736.0,0.004633553589784118,National Recreation Area,1254116.62,Southwest,0.2086,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Gargantuan,20,7,2,0,4,1,0
6781,GLCA-2008,1947507.0,0.08946989724344583,53393.0,0.028188905208451024,National Recreation Area,1254116.62,Southwest,0.099,-1.6,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Gargantuan,20,7,2,1,2,2,0
6782,GLCA-2009,1960345.0,0.09005968436144404,12838.0,0.0065920173842764105,National Recreation Area,1254116.62,Southwest,0.0766,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,20,7,2,1,4,2,0
6783,GLCA-2010,2124467.0,0.09759956918619117,164122.0,0.08372097768505034,National Recreation Area,1254116.62,Southwest,0.0724,1.5,Minimal Change,0,0,1,0,El Niño,Strong,Strong El Niño,Nominal,Gargantuan,20,7,2,0,2,2,0
6784,GLCA-2011,2270817.0,0.10432299532102832,146350.0,0.06888786693321196,National Recreation Area,1254116.62,Southwest,0.1866,-1.4,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Nominal,Gargantuan,20,7,2,1,0,2,0
6785,GLCA-2012,2061328.0,0.09469891730557974,-209489.0,-0.0922527002396054,National Recreation Area,1254116.62,Southwest,0.5770000000000001,-0.8,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Gargantuan,20,7,2,1,4,0,0
6786,GLCA-2013,1991924.0,0.09151044673870419,-69404.0,-0.03366955671295398,National Recreation Area,1254116.62,Southwest,0.1202,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,20,7,2,1,4,2,0
6787,GLCA-2014,2368452.0,0.10880841869427618,376528.0,0.18902729220592754,National Recreation Area,1254116.62,Southwest,0.35200000000000004,-0.5,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Increased,Gargantuan,20,7,1,1,4,1,0
6788,GLCA-2015,2495093.0,0.11462639894123151,126641.0,0.053469945770486374,National Recreation Area,1254116.62,Southwest,0.3858,0.5,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Gargantuan,20,7,2,0,4,1,0
6789,GLCA-2016,3239525.0,0.14882614997921642,744432.0,0.2983584179026593,National Recreation Area,1254116.62,Southwest,0.3322,2.2,Increase,1,1,1,0,El Niño,Very Strong,Very Strong El Niño,Increased,Gargantuan,20,7,1,0,3,1,0
6790,GLCA-2017,4574940.0,0.2101760926635591,1335415.0,0.4122255577592394,National Recreation Area,1254116.62,Southwest,0.45439999999999997,-0.7,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Extreme,Gargantuan,20,7,1,1,4,0,0
6791,GLCA-2018,4219441.0,0.1938442083621688,-355499.0,-0.07770571854494267,National Recreation Area,1254116.62,Southwest,0.4104,-1.1,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Extreme,Gargantuan,20,7,2,1,0,0,0
6792,GLCA-2019,4330563.0,0.1989492343885123,111122.0,0.026335716034422568,National Recreation Area,1254116.62,Southwest,0.11,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Nominal,Gargantuan,20,7,2,0,4,2,0
6793,GLCA-2020,2553392.0,0.11730469767874345,-1777171.0,-0.4103787429024817,National Recreation Area,1254116.62,Southwest,0.40659999999999996,0.1,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Extreme,Gargantuan,20,7,0,2,1,0,0
6794,GLCA-2021,3144318.0,0.14445227070337466,590926.0,0.23142784186681872,National Recreation Area,1254116.62,Southwest,0.5376,-1.2,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Gargantuan,20,7,1,1,0,0,0
6795,GLCA-2022,2842776.0,0.13059921048095535,-301542.0,-0.09590060547311055,National Recreation Area,1254116.62,Southwest,0.132,-1.2,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Nominal,Gargantuan,20,7,2,1,0,2,0
6796,GLCA-2023,5206934.0,0.23921035967182883,2364158.0,0.8316371040138231,National Recreation Area,1254116.62,Southwest,0.13019999999999998,-0.8,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Gargantuan,20,7,1,1,4,2,0
6797,GLCA-2024,4725610.0,0.21709798276083217,-481324.0,-0.09243904378277121,National Recreation Area,1254116.62,Southwest,0.41259999999999997,1.2,Minimal Change,0,0,0,0,El Niño,Moderate,Moderate El Niño,Extreme,Gargantuan,20,7,2,0,0,0,0
6798,GLCA-2025,3729502.0,0.17133605204460148,-996108.0,-0.21078929492700413,National Recreation Area,1254116.62,Southwest,0.5256000000000001,-1.1,Decrease,-1,1,0,0,La Niña,Moderate,Moderate La Niña,Extreme,Gargantuan,20,7,0,1,0,0,0
6799,GOGA-1980,18421773.0,0.8463097371932858,7100646.0,0.627203104425911,National Recreation Area,82347.82,West,0.1016,0.6,Increase,1,1,1,0,El Niño,Weak,Weak El Niño,Nominal,Very Large,20,9,1,0,4,2,5
6800,GOGA-1981,20279789.0,0.9316683523852611,1858016.0,0.10085978152048665,National Recreation Area,82347.82,West,0.1656,0.0,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Very Large,20,9,1,2,1,2,5
6801,GOGA-1982,19897389.0,0.9141006164511188,-382400.0,-0.01885621196551897,National Recreation Area,82347.82,West,0.4886,0.1,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Extreme,Very Large,20,9,2,2,1,0,5
6802,GOGA-1983,17604551.0,0.8087659602697199,-2292838.0,-0.11523310922855255,National Recreation Area,82347.82,West,0.5682,2.5,Decrease,-1,1,0,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Very Large,20,9,0,0,3,0,5
6803,GOGA-1984,16731706.0,0.7686668220075953,-872845.0,-0.04958064536834822,National Recreation Area,82347.82,West,0.1202,-0.5,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,20,9,2,1,4,2,5
6804,GOGA-1985,18355365.0,0.8432589050596182,1623659.0,0.09704085166210785,National Recreation Area,82347.82,West,0.044199999999999996,-0.8,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,20,9,2,1,4,2,5
6805,GOGA-1986,21582368.0,0.9915097851921627,3227003.0,0.1758070732998227,National Recreation Area,82347.82,West,0.139,-0.3,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Very Large,20,9,1,2,1,2,5
6806,GOGA-1987,21767176.0,1.0,184808.0,0.008562915802380907,National Recreation Area,82347.82,West,0.027999999999999997,1.6,Minimal Change,0,0,1,0,El Niño,Strong,Strong El Niño,Nominal,Very Large,20,9,2,0,2,2,5
6807,GOGA-1988,21759271.0,0.9996368385131815,-7905.0,-0.0003631614868185014,National Recreation Area,82347.82,West,0.008199999999999999,0.7,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Very Large,20,9,2,0,4,2,5
6808,GOGA-1989,16656896.0,0.7652299958432826,-5102375.0,-0.23449200113367769,National Recreation Area,82347.82,West,0.0154,-1.7,Decrease,-1,1,0,0,La Niña,Strong,Strong La Niña,Nominal,Very Large,20,9,0,1,2,2,5
6809,GOGA-1990,14650213.0,0.6730415098403211,-2006683.0,-0.12047160527387575,National Recreation Area,82347.82,West,0.1656,0.2,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Nominal,Very Large,20,9,0,2,1,2,5
6810,GOGA-1991,14695771.0,0.6751344777108431,45558.0,0.003109715879216227,National Recreation Area,82347.82,West,0.0,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Nominal,Very Large,20,9,2,0,4,2,5
6811,GOGA-1992,15309338.0,0.7033221948497131,613567.0,0.04175126299940302,National Recreation Area,82347.82,West,0.1998,2.3,Minimal Change,0,0,1,0,El Niño,Very Strong,Very Strong El Niño,Nominal,Very Large,20,9,2,0,3,2,5
6812,GOGA-1993,14695771.0,0.6751344777108431,-613567.0,-0.040077957649115856,National Recreation Area,82347.82,West,0.0814,0.5,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Very Large,20,9,2,0,4,2,5
6813,GOGA-1996,14043984.0,0.6451909057931998,-651787.0,-0.044352011201045524,National Recreation Area,82347.82,West,0.6344,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Very Large,20,9,2,1,4,0,5
6814,GOGA-1997,13803382.0,0.6341374737816242,-240602.0,-0.01713203318944254,National Recreation Area,82347.82,West,0.295,-0.2,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Increased,Very Large,20,9,2,2,1,1,5
6815,GOGA-1998,14046590.0,0.64531062734091,243208.0,0.017619450073902178,National Recreation Area,82347.82,West,0.4722,2.2,Minimal Change,0,0,1,0,El Niño,Very Strong,Very Strong El Niño,Extreme,Very Large,20,9,2,0,3,0,5
6816,GOGA-1999,14048085.0,0.6453793087353178,1495.0,0.000106431525373774,National Recreation Area,82347.82,West,0.0006,-1.5,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Very Large,20,9,2,1,2,2,5
6817,GOGA-2000,14486065.0,0.6655004305565407,437980.0,0.031177203156159718,National Recreation Area,82347.82,West,0.045599999999999995,-1.7,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Very Large,20,9,2,1,2,2,5
6818,GOGA-2001,13457900.0,0.6182657777931322,-1028165.0,-0.07097614155396928,National Recreation Area,82347.82,West,0.0748,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,20,9,2,1,4,2,5
6819,GOGA-2002,13961267.0,0.6413908262606045,503367.0,0.0374030866628523,National Recreation Area,82347.82,West,0.16879999999999998,-0.1,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Very Large,20,9,2,2,1,2,5
6820,GOGA-2003,13854750.0,0.6364973573053299,-106517.0,-0.00762946514811299,National Recreation Area,82347.82,West,0.2738,0.9,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Increased,Very Large,20,9,2,0,4,1,5
6821,GOGA-2004,13270547.0,0.6096586438222396,-584203.0,-0.042166260668723726,National Recreation Area,82347.82,West,0.1116,0.3,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Very Large,20,9,2,2,1,2,5
6822,GOGA-2005,13602629.0,0.6249147340013238,332082.0,0.025023987330740776,National Recreation Area,82347.82,West,0.3014,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Very Large,20,9,2,0,4,1,5
6823,GOGA-2006,13486824.0,0.619594567526812,-115805.0,-0.008513427808697863,National Recreation Area,82347.82,West,0.1636,-0.9,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,20,9,2,1,4,2,5
6824,GOGA-2007,14397313.0,0.6614230987060518,910489.0,0.06750951892009564,National Recreation Area,82347.82,West,0.2982,0.6,Minimal Change,0,0,1,0,El Niño,Weak,Weak El Niño,Increased,Very Large,20,9,2,0,4,1,5
6825,GOGA-2008,14554750.0,0.6686558697370757,157437.0,0.010935165471501522,National Recreation Area,82347.82,West,0.16760000000000003,-1.6,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Very Large,20,9,2,1,2,2,5
6826,GOGA-2009,15036372.0,0.6907819369862218,481622.0,0.0330903656881774,National Recreation Area,82347.82,West,0.005600000000000001,-0.9,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,20,9,2,1,4,2,5
6827,GOGA-2010,14271503.0,0.655643295207426,-764869.0,-0.050867922129088056,National Recreation Area,82347.82,West,0.17579999999999998,1.5,Minimal Change,0,0,0,0,El Niño,Strong,Strong El Niño,Nominal,Very Large,20,9,2,0,2,2,5
6828,GOGA-2011,14567487.0,0.6692410168411373,295984.0,0.020739511458603904,National Recreation Area,82347.82,West,0.0572,-1.4,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Nominal,Very Large,20,9,2,1,0,2,5
6829,GOGA-2012,14540338.0,0.6679937719068381,-27149.0,-0.0018636707896152575,National Recreation Area,82347.82,West,0.37799999999999995,-0.8,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Very Large,20,9,2,1,4,1,5
6830,GOGA-2013,14289121.0,0.656452679024601,-251217.0,-0.01727724623732956,National Recreation Area,82347.82,West,0.3486,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Increased,Very Large,20,9,2,1,4,1,5
6831,GOGA-2014,15004420.0,0.6893140387159088,715299.0,0.05005899243207472,National Recreation Area,82347.82,West,0.6265999999999999,-0.5,Minimal Change,0,0,1,0,La Niña,Weak,Weak La Niña,Extreme,Very Large,20,9,2,1,4,0,5
6832,GOGA-2015,14888537.0,0.6839902888642974,-115883.0,-0.007723257546776216,National Recreation Area,82347.82,West,0.6437999999999999,0.5,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Extreme,Very Large,20,9,2,0,4,0,5
6833,GOGA-2016,15638777.0,0.7184568636740016,750240.0,0.05039044467565886,National Recreation Area,82347.82,West,0.33020000000000005,2.2,Minimal Change,0,0,1,0,El Niño,Very Strong,Very Strong El Niño,Increased,Very Large,20,9,2,0,3,1,5
6834,GOGA-2017,14981897.0,0.6882793156080513,-656880.0,-0.04200328452793975,National Recreation Area,82347.82,West,0.5094,-0.7,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Extreme,Very Large,20,9,2,1,4,0,5
6835,GOGA-2018,15223697.0,0.6993877846166172,241800.0,0.016139478198254866,National Recreation Area,82347.82,West,0.252,-1.1,Minimal Change,0,0,1,0,La Niña,Moderate,Moderate La Niña,Increased,Very Large,20,9,2,1,0,1,5
6836,GOGA-2019,15002227.0,0.6892132906905333,-221470.0,-0.01454771465827256,National Recreation Area,82347.82,West,0.15539999999999998,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Very Large,20,9,2,0,4,2,5
6837,GOGA-2020,12400045.0,0.5696671446952972,-2602182.0,-0.17345304800413966,National Recreation Area,82347.82,West,0.42200000000000004,0.1,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Extreme,Very Large,20,9,0,2,1,0,5
6838,GOGA-2021,13712614.0,0.6299675254153317,1312569.0,0.10585195456951971,National Recreation Area,82347.82,West,0.7173999999999999,-1.2,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Very Large,20,9,1,1,0,0,5
6839,GOGA-2022,15638911.0,0.7184630197320957,1926297.0,0.14047627972318041,National Recreation Area,82347.82,West,0.4266,-1.2,Increase,1,1,1,0,La Niña,Moderate,Moderate La Niña,Extreme,Very Large,20,9,1,1,0,0,5
6840,GOGA-2023,14953882.0,0.6869922859998008,-685029.0,-0.04380285814018636,National Recreation Area,82347.82,West,0.1744,-0.8,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Very Large,20,9,2,1,4,2,5
6841,GOGA-2024,17187508.0,0.7896066995553305,2233626.0,0.14936763577511178,National Recreation Area,82347.82,West,0.332,1.2,Increase,1,1,1,0,El Niño,Moderate,Moderate El Niño,Increased,Very Large,20,9,1,0,0,1,5
6842,GOGA-2025,15748676.0,0.7235057041850537,-1438832.0,-0.08371382285320246,National Recreation Area,82347.82,West,0.501,-1.1,Minimal Change,0,0,0,0,La Niña,Moderate,Moderate La Niña,Extreme,Very Large,20,9,2,1,0,0,5
6843,GOSP-1980,44587.0,0.002048359419706075,-2070.0,-0.04436633302612684,National Historical Park,2735.28,Southwest,0.12240000000000001,0.6,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Large,8,7,2,0,4,2,1
6844,GOSP-1981,48167.0,0.002212827240428432,3580.0,0.08029246192836477,National Historical Park,2735.28,Southwest,0.1376,0.0,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Large,8,7,2,2,1,2,1
6845,GOSP-1982,45163.0,0.0020748212813641973,-3004.0,-0.062366350405879546,National Historical Park,2735.28,Southwest,0.15839999999999999,0.1,Minimal Change,0,0,0,0,Neutral,Neutral,Neutral,Nominal,Large,8,7,2,2,1,2,1
6846,GOSP-1983,49571.0,0.0022773280282201054,4408.0,0.09760201935212452,National Historical Park,2735.28,Southwest,0.3452,2.5,Minimal Change,0,0,1,0,El Niño,Very Strong,Very Strong El Niño,Increased,Large,8,7,2,0,3,1,1
6847,GOSP-1984,34093.0,0.0015662573776221592,-15478.0,-0.3122390107119082,National Historical Park,2735.28,Southwest,0.2488,-0.5,Decrease,-1,1,0,0,La Niña,Weak,Weak La Niña,Increased,Large,8,7,0,1,4,1,1
6848,GOSP-1985,46387.0,0.002131052737387707,12294.0,0.36060188308450414,National Historical Park,2735.28,Southwest,0.207,-0.8,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Increased,Large,8,7,1,1,4,1,1
6849,GOSP-1986,57647.0,0.002648345380218362,11260.0,0.24274042296333023,National Historical Park,2735.28,Southwest,0.2116,-0.3,Increase,1,1,1,0,Neutral,Neutral,Neutral,Increased,Large,8,7,1,2,1,1,1
6850,GOSP-1987,44288.0,0.002034623140824515,-13359.0,-0.23173799156937916,National Historical Park,2735.28,Southwest,0.198,1.6,Decrease,-1,1,0,0,El Niño,Strong,Strong El Niño,Nominal,Large,8,7,0,0,2,2,1
6851,GOSP-1988,41417.0,0.0019027272991223114,-2871.0,-0.06482568641618497,National Historical Park,2735.28,Southwest,0.0864,0.7,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Large,8,7,2,0,4,2,1
6852,GOSP-1989,45769.0,0.00210266136498368,4352.0,0.10507762512977763,National Historical Park,2735.28,Southwest,0.2018,-1.7,Increase,1,1,1,0,La Niña,Strong,Strong La Niña,Increased,Large,8,7,1,1,2,1,1
6853,GOSP-1990,48781.0,0.002241034849904278,3012.0,0.0658087351700933,National Historical Park,2735.28,Southwest,0.1378,0.2,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Large,8,7,2,2,1,2,1
6854,GOSP-1991,57159.0,0.0026259263029802305,8378.0,0.17174719665443514,National Historical Park,2735.28,Southwest,0.0834,0.6,Increase,1,1,1,0,El Niño,Weak,Weak El Niño,Nominal,Large,8,7,1,0,4,2,1
6855,GOSP-1992,51281.0,0.002355886680017656,-5878.0,-0.10283594884445144,National Historical Park,2735.28,Southwest,0.2144,2.3,Decrease,-1,1,0,0,El Niño,Very Strong,Very Strong El Niño,Increased,Large,8,7,0,0,3,1,1
6856,GOSP-1993,51212.0,0.0023527167695065266,-69.0,-0.001345527583315458,National Historical Park,2735.28,Southwest,0.1864,0.5,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Nominal,Large,8,7,2,0,4,2,1
6857,GOSP-1994,63338.0,0.002909794086288456,12126.0,0.2367804420838866,National Historical Park,2735.28,Southwest,0.0834,0.3,Increase,1,1,1,0,Neutral,Neutral,Neutral,Nominal,Large,8,7,1,2,1,2,1
6858,GOSP-1995,50331.0,0.0023122429845745724,-13007.0,-0.2053585525277085,National Historical Park,2735.28,Southwest,0.107,1.3,Decrease,-1,1,0,0,El Niño,Moderate,Moderate El Niño,Nominal,Large,8,7,0,0,0,2,1
6859,GOSP-1996,60484.0,0.0027786792370310233,10153.0,0.20172458325882656,National Historical Park,2735.28,Southwest,0.1882,-0.9,Increase,1,1,1,0,La Niña,Weak,Weak La Niña,Nominal,Large,8,7,1,1,4,2,1
6860,GOSP-1997,50989.0,0.0023424719862604132,-9495.0,-0.15698366510151446,National Historical Park,2735.28,Southwest,0.1804,-0.2,Decrease,-1,1,0,0,Neutral,Neutral,Neutral,Nominal,Large,8,7,0,2,1,2,1
6861,GOSP-1998,46203.0,0.0021225996426913626,-4786.0,-0.09386338229814274,National Historical Park,2735.28,Southwest,0.19940000000000002,2.2,Minimal Change,0,0,0,0,El Niño,Very Strong,Very Strong El Niño,Nominal,Large,8,7,2,0,3,2,1
6862,GOSP-1999,47525.0,0.002183333290455317,1322.0,0.02861286063675519,National Historical Park,2735.28,Southwest,0.1524,-1.5,Minimal Change,0,0,1,0,La Niña,Strong,Strong La Niña,Nominal,Large,8,7,2,1,2,2,1
6863,GOSP-2000,45273.0,0.0020798747618891856,-2252.0,-0.047385586533403475,National Historical Park,2735.28,Southwest,0.195,-1.7,Minimal Change,0,0,0,0,La Niña,Strong,Strong La Niña,Nominal,Large,8,7,2,1,2,2,1
6864,GOSP-2001,43887.0,0.002016200907274329,-1386.0,-0.030614273407991516,National Historical Park,2735.28,Southwest,0.1244,-0.6,Minimal Change,0,0,0,0,La Niña,Weak,Weak La Niña,Nominal,Large,8,7,2,1,4,2,1
6865,GOSP-2002,47242.0,0.0021703320632864825,3355.0,0.07644632806981566,National Historical Park,2735.28,Southwest,0.265,-0.1,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Increased,Large,8,7,2,2,1,1,1
6866,GOSP-2003,45230.0,0.0020778993104112356,-2012.0,-0.04258922145548453,National Historical Park,2735.28,Southwest,0.491,0.9,Minimal Change,0,0,0,0,El Niño,Weak,Weak El Niño,Extreme,Large,8,7,2,0,4,0,1
6867,GOSP-2004,46189.0,0.0021219564724427277,959.0,0.021202741543223526,National Historical Park,2735.28,Southwest,0.057999999999999996,0.3,Minimal Change,0,0,1,0,Neutral,Neutral,Neutral,Nominal,Large,8,7,2,2,1,2,1
6868,GOSP-2005,40156.0,0.0018447960360131236,-6033.0,-0.13061551451644332,National Historical Park,2735.28,Southwest,0.1444,0.6,Decrease,-1,1,0,0,El Niño,Weak,Weak El Niño,Nominal,Large,8,7,0,0,4,2,1
