,Park_Code,Designation,Region,Gross Area Acres,Year,Percentage Area
31720,PAGR,National Historical Park,Northeast,51.34,1962,0.2432
31721,PAGR,National Historical Park,Northeast,51.34,1963,0.2746
31722,PAGR,National Historical Park,Northeast,51.34,1964,0.1632
31723,PAGR,National Historical Park,Northeast,51.34,1965,0.157
31724,PAGR,National Historical Park,Northeast,51.34,1966,0.1684
31725,PAGR,National Historical Park,Northeast,51.34,1967,0.10060000000000001
31726,PAGR,National Historical Park,Northeast,51.34,1968,0.0558
31727,PAGR,National Historical Park,Northeast,51.34,1969,0.0168
31728,PAGR,National Historical Park,Northeast,51.34,1970,0.0126
31729,PAGR,National Historical Park,Northeast,51.34,1971,0.0762
31730,PAGR,National Historical Park,Northeast,51.34,1972,0.3762
31731,PAGR,National Historical Park,Northeast,51.34,1973,0.24719999999999998
31732,PAGR,National Historical Park,Northeast,51.34,1974,0.0974
31733,PAGR,National Historical Park,Northeast,51.34,1975,0.1448
31734,PAGR,National Historical Park,Northeast,51.34,1976,0.2434
31735,PAGR,National Historical Park,Northeast,51.34,1977,0.1834
31736,PAGR,National Historical Park,Northeast,51.34,1978,0.26899999999999996
31737,PAGR,National Historical Park,Northeast,51.34,1979,0.19399999999999998
31738,PAGR,National Historical Park,Northeast,51.34,1980,0.10619999999999999
31739,PAGR,National Historical Park,Northeast,51.34,1981,0.068
31740,PAGR,National Historical Park,Northeast,51.34,1982,0.06480000000000001
31741,PAGR,National Historical Park,Northeast,51.34,1983,0.065
31742,PAGR,National Historical Park,Northeast,51.34,1984,0.0318
31743,PAGR,National Historical Park,Northeast,51.34,1985,0.1192
31744,PAGR,National Historical Park,Northeast,51.34,1986,0.0622
31745,PAGR,National Historical Park,Northeast,51.34,1987,0.053
31746,PAGR,National Historical Park,Northeast,51.34,1988,0.0602
31747,PAGR,National Historical Park,Northeast,51.34,1989,0.1298
31748,PAGR,National Historical Park,Northeast,51.34,1990,0.3194
31749,PAGR,National Historical Park,Northeast,51.34,1991,0.2724
31750,PAGR,National Historical Park,Northeast,51.34,1992,0.1628
31751,PAGR,National Historical Park,Northeast,51.34,1993,0.021
31752,PAGR,National Historical Park,Northeast,51.34,1994,0.1168
31753,PAGR,National Historical Park,Northeast,51.34,1995,0.064
31754,PAGR,National Historical Park,Northeast,51.34,1996,0.31079999999999997
31755,PAGR,National Historical Park,Northeast,51.34,1997,0.059000000000000004
31756,PAGR,National Historical Park,Northeast,51.34,1998,0.4708
31757,PAGR,National Historical Park,Northeast,51.34,1999,0.365
31758,PAGR,National Historical Park,Northeast,51.34,2000,0.1158
31759,PAGR,National Historical Park,Northeast,51.34,2001,0.21960000000000002
31760,PAGR,National Historical Park,Northeast,51.34,2002,0.155
31761,PAGR,National Historical Park,Northeast,51.34,2003,0.3132
31762,PAGR,National Historical Park,Northeast,51.34,2004,0.2168
31763,PAGR,National Historical Park,Northeast,51.34,2005,0.2868
31764,PAGR,National Historical Park,Northeast,51.34,2006,0.637
31765,PAGR,National Historical Park,Northeast,51.34,2007,0.10679999999999999
31766,PAGR,National Historical Park,Northeast,51.34,2008,0.2352
31767,PAGR,National Historical Park,Northeast,51.34,2009,0.1592
31768,PAGR,National Historical Park,Northeast,51.34,2010,0.33880000000000005
31769,PAGR,National Historical Park,Northeast,51.34,2011,0.6314
31770,PAGR,National Historical Park,Northeast,51.34,2012,0.47479999999999994
31771,PAGR,National Historical Park,Northeast,51.34,2013,0.1646
31772,PAGR,National Historical Park,Northeast,51.34,2014,0.1074
31773,PAGR,National Historical Park,Northeast,51.34,2015,0.18
31774,PAGR,National Historical Park,Northeast,51.34,2016,0.3778
31775,PAGR,National Historical Park,Northeast,51.34,2017,0.299
31776,PAGR,National Historical Park,Northeast,51.34,2018,0.3496
31777,PAGR,National Historical Park,Northeast,51.34,2019,0.3968
31778,PAGR,National Historical Park,Northeast,51.34,2020,0.4376
31779,PAGR,National Historical Park,Northeast,51.34,2021,0.547
31780,PAGR,National Historical Park,Northeast,51.34,2022,0.2064
31781,PAGR,National Historical Park,Northeast,51.34,2023,0.6038
31782,PAGR,National Historical Park,Northeast,51.34,2024,0.5454
31783,PAGR,National Historical Park,Northeast,51.34,2025,0.1524
31784,PERI,National Military Park,South,4440.82,1910,0.22579999999999997
31785,PERI,National Military Park,South,4440.82,1911,0.25780000000000003
31786,PERI,National Military Park,South,4440.82,1912,0.33020000000000005
31787,PERI,National Military Park,South,4440.82,1913,0.1222
31788,PERI,National Military Park,South,4440.82,1914,0.2352
31789,PERI,National Military Park,South,4440.82,1915,0.3032
31790,PERI,National Military Park,South,4440.82,1916,0.17559999999999998
31791,PERI,National Military Park,South,4440.82,1917,0.3962
31792,PERI,National Military Park,South,4440.82,1918,0.16899999999999998
31793,PERI,National Military Park,South,4440.82,1919,0.26239999999999997
31794,PERI,National Military Park,South,4440.82,1920,0.1548
31795,PERI,National Military Park,South,4440.82,1921,0.32
31796,PERI,National Military Park,South,4440.82,1922,0.0634
31797,PERI,National Military Park,South,4440.82,1923,0.1478
31798,PERI,National Military Park,South,4440.82,1924,0.26239999999999997
31799,PERI,National Military Park,South,4440.82,1925,0.2052
31800,PERI,National Military Park,South,4440.82,1926,0.0794
31801,PERI,National Military Park,South,4440.82,1927,0.20559999999999998
31802,PERI,National Military Park,South,4440.82,1928,0.0814
31803,PERI,National Military Park,South,4440.82,1929,0.1612
31804,PERI,National Military Park,South,4440.82,1930,0.0888
31805,PERI,National Military Park,South,4440.82,1931,0.1448
31806,PERI,National Military Park,South,4440.82,1932,0.1104
31807,PERI,National Military Park,South,4440.82,1933,0.3182
31808,PERI,National Military Park,South,4440.82,1934,0.3292
31809,PERI,National Military Park,South,4440.82,1935,0.1446
31810,PERI,National Military Park,South,4440.82,1936,0.239
31811,PERI,National Military Park,South,4440.82,1937,0.08
31812,PERI,National Military Park,South,4440.82,1938,0.2396
31813,PERI,National Military Park,South,4440.82,1939,0.163
31814,PERI,National Military Park,South,4440.82,1940,0.2394
31815,PERI,National Military Park,South,4440.82,1941,0.377
31816,PERI,National Military Park,South,4440.82,1942,0.18239999999999998
31817,PERI,National Military Park,South,4440.82,1943,0.129
31818,PERI,National Military Park,South,4440.82,1944,0.0688
31819,PERI,National Military Park,South,4440.82,1945,0.1542
31820,PERI,National Military Park,South,4440.82,1946,0.1484
31821,PERI,National Military Park,South,4440.82,1947,0.0616
31822,PERI,National Military Park,South,4440.82,1948,0.0466
31823,PERI,National Military Park,South,4440.82,1949,0.1492
31824,PERI,National Military Park,South,4440.82,1950,0.1252
31825,PERI,National Military Park,South,4440.82,1951,0.2458
31826,PERI,National Military Park,South,4440.82,1952,0.1714
31827,PERI,National Military Park,South,4440.82,1953,0.21559999999999999
31828,PERI,National Military Park,South,4440.82,1954,0.4668
31829,PERI,National Military Park,South,4440.82,1955,0.18899999999999997
31830,PERI,National Military Park,South,4440.82,1956,0.32280000000000003
31831,PERI,National Military Park,South,4440.82,1957,0.2288
31832,PERI,National Military Park,South,4440.82,1958,0.2944
31833,PERI,National Military Park,South,4440.82,1959,0.10300000000000001
31834,PERI,National Military Park,South,4440.82,1960,0.187
31835,PERI,National Military Park,South,4440.82,1961,0.308
31836,PERI,National Military Park,South,4440.82,1962,0.060599999999999994
31837,PERI,National Military Park,South,4440.82,1963,0.2126
31838,PERI,National Military Park,South,4440.82,1964,0.1118
31839,PERI,National Military Park,South,4440.82,1965,0.0832
31840,PERI,National Military Park,South,4440.82,1966,0.20980000000000001
31841,PERI,National Military Park,South,4440.82,1967,0.061
31842,PERI,National Military Park,South,4440.82,1968,0.36460000000000004
31843,PERI,National Military Park,South,4440.82,1969,0.12
31844,PERI,National Military Park,South,4440.82,1970,0.0812
31845,PERI,National Military Park,South,4440.82,1971,0.0404
31846,PERI,National Military Park,South,4440.82,1972,0.0516
31847,PERI,National Military Park,South,4440.82,1973,0.28059999999999996
31848,PERI,National Military Park,South,4440.82,1974,0.1966
31849,PERI,National Military Park,South,4440.82,1975,0.1474
31850,PERI,National Military Park,South,4440.82,1976,0.3166
31851,PERI,National Military Park,South,4440.82,1977,0.054000000000000006
31852,PERI,National Military Park,South,4440.82,1978,0.1748
31853,PERI,National Military Park,South,4440.82,1979,0.419
31854,PERI,National Military Park,South,4440.82,1980,0.1152
31855,PERI,National Military Park,South,4440.82,1981,0.1084
31856,PERI,National Military Park,South,4440.82,1982,0.0484
31857,PERI,National Military Park,South,4440.82,1983,0.32020000000000004
31858,PERI,National Military Park,South,4440.82,1984,0.052199999999999996
31859,PERI,National Military Park,South,4440.82,1985,0.18960000000000002
31860,PERI,National Military Park,South,4440.82,1986,0.1454
31861,PERI,National Military Park,South,4440.82,1987,0.1562
31862,PERI,National Military Park,South,4440.82,1988,0.1286
31863,PERI,National Military Park,South,4440.82,1989,0.2228
31864,PERI,National Military Park,South,4440.82,1990,0.0902
31865,PERI,National Military Park,South,4440.82,1991,0.2052
31866,PERI,National Military Park,South,4440.82,1992,0.22399999999999998
31867,PERI,National Military Park,South,4440.82,1993,0.2568
31868,PERI,National Military Park,South,4440.82,1994,0.0712
31869,PERI,National Military Park,South,4440.82,1995,0.10859999999999999
31870,PERI,National Military Park,South,4440.82,1996,0.14300000000000002
31871,PERI,National Military Park,South,4440.82,1997,0.1998
31872,PERI,National Military Park,South,4440.82,1998,0.3478
31873,PERI,National Military Park,South,4440.82,1999,0.24739999999999998
31874,PERI,National Military Park,South,4440.82,2000,0.15560000000000002
31875,PERI,National Military Park,South,4440.82,2001,0.13140000000000002
31876,PERI,National Military Park,South,4440.82,2002,0.081
31877,PERI,National Military Park,South,4440.82,2003,0.0848
31878,PERI,National Military Park,South,4440.82,2004,0.135
31879,PERI,National Military Park,South,4440.82,2005,0.111
31880,PERI,National Military Park,South,4440.82,2006,0.3212
31881,PERI,National Military Park,South,4440.82,2007,0.2266
31882,PERI,National Military Park,South,4440.82,2008,0.17739999999999997
31883,PERI,National Military Park,South,4440.82,2009,0.1728
31884,PERI,National Military Park,South,4440.82,2010,0.115
31885,PERI,National Military Park,South,4440.82,2011,0.3886
31886,PERI,National Military Park,South,4440.82,2012,0.5436
31887,PERI,National Military Park,South,4440.82,2013,0.1602
31888,PERI,National Military Park,South,4440.82,2014,0.151
31889,PERI,National Military Park,South,4440.82,2015,0.3448
31890,PERI,National Military Park,South,4440.82,2016,0.4218
31891,PERI,National Military Park,South,4440.82,2017,0.3332
31892,PERI,National Military Park,South,4440.82,2018,0.18280000000000002
31893,PERI,National Military Park,South,4440.82,2019,0.27
31894,PERI,National Military Park,South,4440.82,2020,0.24359999999999998
31895,PERI,National Military Park,South,4440.82,2021,0.1524
31896,PERI,National Military Park,South,4440.82,2022,0.2242
31897,PERI,National Military Park,South,4440.82,2023,0.46020000000000005
31898,PERI,National Military Park,South,4440.82,2024,0.4988
31899,PERI,National Military Park,South,4440.82,2025,0.32380000000000003
31900,PECO,National Historical Park,Southwest,6885.87,1910,0.35119999999999996
31901,PECO,National Historical Park,Southwest,6885.87,1911,0.2122
31902,PECO,National Historical Park,Southwest,6885.87,1912,0.5012
31903,PECO,National Historical Park,Southwest,6885.87,1913,0.36939999999999995
31904,PECO,National Historical Park,Southwest,6885.87,1914,0.295
31905,PECO,National Historical Park,Southwest,6885.87,1915,0.43439999999999995
31906,PECO,National Historical Park,Southwest,6885.87,1916,0.3156
31907,PECO,National Historical Park,Southwest,6885.87,1917,0.21359999999999998
31908,PECO,National Historical Park,Southwest,6885.87,1918,0.19399999999999998
31909,PECO,National Historical Park,Southwest,6885.87,1919,0.32020000000000004
31910,PECO,National Historical Park,Southwest,6885.87,1920,0.4142
31911,PECO,National Historical Park,Southwest,6885.87,1921,0.22920000000000001
31912,PECO,National Historical Park,Southwest,6885.87,1922,0.19920000000000002
31913,PECO,National Historical Park,Southwest,6885.87,1923,0.344
31914,PECO,National Historical Park,Southwest,6885.87,1924,0.263
31915,PECO,National Historical Park,Southwest,6885.87,1925,0.0816
31916,PECO,National Historical Park,Southwest,6885.87,1926,0.1414
31917,PECO,National Historical Park,Southwest,6885.87,1927,0.1282
31918,PECO,National Historical Park,Southwest,6885.87,1928,0.0814
31919,PECO,National Historical Park,Southwest,6885.87,1929,0.2412
31920,PECO,National Historical Park,Southwest,6885.87,1930,0.1978
31921,PECO,National Historical Park,Southwest,6885.87,1931,0.16760000000000003
31922,PECO,National Historical Park,Southwest,6885.87,1932,0.2852
31923,PECO,National Historical Park,Southwest,6885.87,1933,0.18600000000000003
31924,PECO,National Historical Park,Southwest,6885.87,1934,0.47240000000000004
31925,PECO,National Historical Park,Southwest,6885.87,1935,0.1108
31926,PECO,National Historical Park,Southwest,6885.87,1936,0.0828
31927,PECO,National Historical Park,Southwest,6885.87,1937,0.0872
31928,PECO,National Historical Park,Southwest,6885.87,1938,0.0696
31929,PECO,National Historical Park,Southwest,6885.87,1939,0.11599999999999999
31930,PECO,National Historical Park,Southwest,6885.87,1940,0.11720000000000001
31931,PECO,National Historical Park,Southwest,6885.87,1941,0.48200000000000004
31932,PECO,National Historical Park,Southwest,6885.87,1942,0.1974
31933,PECO,National Historical Park,Southwest,6885.87,1943,0.0542
31934,PECO,National Historical Park,Southwest,6885.87,1944,0.1972
31935,PECO,National Historical Park,Southwest,6885.87,1945,0.0944
31936,PECO,National Historical Park,Southwest,6885.87,1946,0.026600000000000002
31937,PECO,National Historical Park,Southwest,6885.87,1947,0.1512
31938,PECO,National Historical Park,Southwest,6885.87,1948,0.18719999999999998
31939,PECO,National Historical Park,Southwest,6885.87,1949,0.13699999999999998
31940,PECO,National Historical Park,Southwest,6885.87,1950,0.20420000000000002
31941,PECO,National Historical Park,Southwest,6885.87,1951,0.1184
31942,PECO,National Historical Park,Southwest,6885.87,1952,0.0564
31943,PECO,National Historical Park,Southwest,6885.87,1953,0.11720000000000001
31944,PECO,National Historical Park,Southwest,6885.87,1954,0.316
31945,PECO,National Historical Park,Southwest,6885.87,1955,0.1928
31946,PECO,National Historical Park,Southwest,6885.87,1956,0.25079999999999997
31947,PECO,National Historical Park,Southwest,6885.87,1957,0.1938
31948,PECO,National Historical Park,Southwest,6885.87,1958,0.14859999999999998
31949,PECO,National Historical Park,Southwest,6885.87,1959,0.038599999999999995
31950,PECO,National Historical Park,Southwest,6885.87,1960,0.0968
31951,PECO,National Historical Park,Southwest,6885.87,1961,0.131
31952,PECO,National Historical Park,Southwest,6885.87,1962,0.031
31953,PECO,National Historical Park,Southwest,6885.87,1963,0.11259999999999999
31954,PECO,National Historical Park,Southwest,6885.87,1964,0.245
31955,PECO,National Historical Park,Southwest,6885.87,1965,0.2446
31956,PECO,National Historical Park,Southwest,6885.87,1966,0.14880000000000002
31957,PECO,National Historical Park,Southwest,6885.87,1967,0.0408
31958,PECO,National Historical Park,Southwest,6885.87,1968,0.1118
31959,PECO,National Historical Park,Southwest,6885.87,1969,0.024
31960,PECO,National Historical Park,Southwest,6885.87,1970,0.129
31961,PECO,National Historical Park,Southwest,6885.87,1971,0.1284
31962,PECO,National Historical Park,Southwest,6885.87,1972,0.0626
31963,PECO,National Historical Park,Southwest,6885.87,1973,0.23079999999999998
31964,PECO,National Historical Park,Southwest,6885.87,1974,0.07919999999999999
31965,PECO,National Historical Park,Southwest,6885.87,1975,0.2698
31966,PECO,National Historical Park,Southwest,6885.87,1976,0.10679999999999999
31967,PECO,National Historical Park,Southwest,6885.87,1977,0.0762
31968,PECO,National Historical Park,Southwest,6885.87,1978,0.09820000000000001
31969,PECO,National Historical Park,Southwest,6885.87,1979,0.14679999999999999
31970,PECO,National Historical Park,Southwest,6885.87,1980,0.12240000000000001
31971,PECO,National Historical Park,Southwest,6885.87,1981,0.1376
31972,PECO,National Historical Park,Southwest,6885.87,1982,0.15839999999999999
31973,PECO,National Historical Park,Southwest,6885.87,1983,0.3452
31974,PECO,National Historical Park,Southwest,6885.87,1984,0.2488
31975,PECO,National Historical Park,Southwest,6885.87,1985,0.207
31976,PECO,National Historical Park,Southwest,6885.87,1986,0.2116
31977,PECO,National Historical Park,Southwest,6885.87,1987,0.198
31978,PECO,National Historical Park,Southwest,6885.87,1988,0.0864
31979,PECO,National Historical Park,Southwest,6885.87,1989,0.2018
31980,PECO,National Historical Park,Southwest,6885.87,1990,0.1378
31981,PECO,National Historical Park,Southwest,6885.87,1991,0.0834
31982,PECO,National Historical Park,Southwest,6885.87,1992,0.2144
31983,PECO,National Historical Park,Southwest,6885.87,1993,0.1864
31984,PECO,National Historical Park,Southwest,6885.87,1994,0.0834
31985,PECO,National Historical Park,Southwest,6885.87,1995,0.107
31986,PECO,National Historical Park,Southwest,6885.87,1996,0.1882
31987,PECO,National Historical Park,Southwest,6885.87,1997,0.1804
31988,PECO,National Historical Park,Southwest,6885.87,1998,0.19940000000000002
31989,PECO,National Historical Park,Southwest,6885.87,1999,0.1524
31990,PECO,National Historical Park,Southwest,6885.87,2000,0.195
31991,PECO,National Historical Park,Southwest,6885.87,2001,0.1244
31992,PECO,National Historical Park,Southwest,6885.87,2002,0.265
31993,PECO,National Historical Park,Southwest,6885.87,2003,0.491
31994,PECO,National Historical Park,Southwest,6885.87,2004,0.057999999999999996
31995,PECO,National Historical Park,Southwest,6885.87,2005,0.1444
31996,PECO,National Historical Park,Southwest,6885.87,2006,0.0706
31997,PECO,National Historical Park,Southwest,6885.87,2007,0.2086
31998,PECO,National Historical Park,Southwest,6885.87,2008,0.099
31999,PECO,National Historical Park,Southwest,6885.87,2009,0.0766
32000,PECO,National Historical Park,Southwest,6885.87,2010,0.0724
32001,PECO,National Historical Park,Southwest,6885.87,2011,0.1866
32002,PECO,National Historical Park,Southwest,6885.87,2012,0.5770000000000001
32003,PECO,National Historical Park,Southwest,6885.87,2013,0.1202
32004,PECO,National Historical Park,Southwest,6885.87,2014,0.35200000000000004
32005,PECO,National Historical Park,Southwest,6885.87,2015,0.3858
32006,PECO,National Historical Park,Southwest,6885.87,2016,0.3322
32007,PECO,National Historical Park,Southwest,6885.87,2017,0.45439999999999997
32008,PECO,National Historical Park,Southwest,6885.87,2018,0.4104
32009,PECO,National Historical Park,Southwest,6885.87,2019,0.11
32010,PECO,National Historical Park,Southwest,6885.87,2020,0.40659999999999996
32011,PECO,National Historical Park,Southwest,6885.87,2021,0.5376
32012,PECO,National Historical Park,Southwest,6885.87,2022,0.132
32013,PECO,National Historical Park,Southwest,6885.87,2023,0.13019999999999998
32014,PECO,National Historical Park,Southwest,6885.87,2024,0.41259999999999997
32015,PECO,National Historical Park,Southwest,6885.87,2025,0.5256000000000001
32016,PEVI,Memorial,Ohio Valley,25.38,1910,0.1754
32017,PEVI,Memorial,Ohio Valley,25.38,1911,0.1094
32018,PEVI,Memorial,Ohio Valley,25.38,1912,0.3736
32019,PEVI,Memorial,Ohio Valley,25.38,1913,0.0682
32020,PEVI,Memorial,Ohio Valley,25.38,1914,0.2024
32021,PEVI,Memorial,Ohio Valley,25.38,1915,0.084
32022,PEVI,Memorial,Ohio Valley,25.38,1916,0.121
32023,PEVI,Memorial,Ohio Valley,25.38,1917,0.42
32024,PEVI,Memorial,Ohio Valley,25.38,1918,0.1142
32025,PEVI,Memorial,Ohio Valley,25.38,1919,0.0718
32026,PEVI,Memorial,Ohio Valley,25.38,1920,0.0966
32027,PEVI,Memorial,Ohio Valley,25.38,1921,0.4022
32028,PEVI,Memorial,Ohio Valley,25.38,1922,0.1472
32029,PEVI,Memorial,Ohio Valley,25.38,1923,0.081
32030,PEVI,Memorial,Ohio Valley,25.38,1924,0.35119999999999996
32031,PEVI,Memorial,Ohio Valley,25.38,1925,0.10220000000000001
32032,PEVI,Memorial,Ohio Valley,25.38,1926,0.16399999999999998
32033,PEVI,Memorial,Ohio Valley,25.38,1927,0.2192
32034,PEVI,Memorial,Ohio Valley,25.38,1928,0.09939999999999999
32035,PEVI,Memorial,Ohio Valley,25.38,1929,0.2404
32036,PEVI,Memorial,Ohio Valley,25.38,1930,0.1664
32037,PEVI,Memorial,Ohio Valley,25.38,1931,0.4254
32038,PEVI,Memorial,Ohio Valley,25.38,1932,0.054000000000000006
32039,PEVI,Memorial,Ohio Valley,25.38,1933,0.1834
32040,PEVI,Memorial,Ohio Valley,25.38,1934,0.2544
32041,PEVI,Memorial,Ohio Valley,25.38,1935,0.051
32042,PEVI,Memorial,Ohio Valley,25.38,1936,0.19399999999999998
32043,PEVI,Memorial,Ohio Valley,25.38,1937,0.1052
32044,PEVI,Memorial,Ohio Valley,25.38,1938,0.257
32045,PEVI,Memorial,Ohio Valley,25.38,1939,0.139
32046,PEVI,Memorial,Ohio Valley,25.38,1940,0.3436
32047,PEVI,Memorial,Ohio Valley,25.38,1941,0.21420000000000003
32048,PEVI,Memorial,Ohio Valley,25.38,1942,0.0966
32049,PEVI,Memorial,Ohio Valley,25.38,1943,0.10060000000000001
32050,PEVI,Memorial,Ohio Valley,25.38,1944,0.1174
32051,PEVI,Memorial,Ohio Valley,25.38,1945,0.12140000000000001
32052,PEVI,Memorial,Ohio Valley,25.38,1946,0.1732
32053,PEVI,Memorial,Ohio Valley,25.38,1947,0.0506
32054,PEVI,Memorial,Ohio Valley,25.38,1948,0.0368
32055,PEVI,Memorial,Ohio Valley,25.38,1949,0.07200000000000001
32056,PEVI,Memorial,Ohio Valley,25.38,1950,0.3704
32057,PEVI,Memorial,Ohio Valley,25.38,1951,0.2182
32058,PEVI,Memorial,Ohio Valley,25.38,1952,0.0436
32059,PEVI,Memorial,Ohio Valley,25.38,1953,0.409
32060,PEVI,Memorial,Ohio Valley,25.38,1954,0.3464
32061,PEVI,Memorial,Ohio Valley,25.38,1955,0.12560000000000002
32062,PEVI,Memorial,Ohio Valley,25.38,1956,0.1026
32063,PEVI,Memorial,Ohio Valley,25.38,1957,0.053399999999999996
32064,PEVI,Memorial,Ohio Valley,25.38,1958,0.3586
32065,PEVI,Memorial,Ohio Valley,25.38,1959,0.0516
32066,PEVI,Memorial,Ohio Valley,25.38,1960,0.2132
32067,PEVI,Memorial,Ohio Valley,25.38,1961,0.0732
32068,PEVI,Memorial,Ohio Valley,25.38,1962,0.0576
32069,PEVI,Memorial,Ohio Valley,25.38,1963,0.33799999999999997
32070,PEVI,Memorial,Ohio Valley,25.38,1964,0.1782
32071,PEVI,Memorial,Ohio Valley,25.38,1965,0.0728
32072,PEVI,Memorial,Ohio Valley,25.38,1966,0.23399999999999999
32073,PEVI,Memorial,Ohio Valley,25.38,1967,0.0382
32074,PEVI,Memorial,Ohio Valley,25.38,1968,0.1246
32075,PEVI,Memorial,Ohio Valley,25.38,1969,0.17079999999999998
32076,PEVI,Memorial,Ohio Valley,25.38,1970,0.0962
32077,PEVI,Memorial,Ohio Valley,25.38,1971,0.0674
32078,PEVI,Memorial,Ohio Valley,25.38,1972,0.16879999999999998
32079,PEVI,Memorial,Ohio Valley,25.38,1973,0.2792
32080,PEVI,Memorial,Ohio Valley,25.38,1974,0.1736
32081,PEVI,Memorial,Ohio Valley,25.38,1975,0.15460000000000002
32082,PEVI,Memorial,Ohio Valley,25.38,1976,0.32799999999999996
32083,PEVI,Memorial,Ohio Valley,25.38,1977,0.0742
32084,PEVI,Memorial,Ohio Valley,25.38,1978,0.3486
32085,PEVI,Memorial,Ohio Valley,25.38,1979,0.4668
32086,PEVI,Memorial,Ohio Valley,25.38,1980,0.1162
32087,PEVI,Memorial,Ohio Valley,25.38,1981,0.11199999999999999
32088,PEVI,Memorial,Ohio Valley,25.38,1982,0.12300000000000001
32089,PEVI,Memorial,Ohio Valley,25.38,1983,0.0882
32090,PEVI,Memorial,Ohio Valley,25.38,1984,0.078
32091,PEVI,Memorial,Ohio Valley,25.38,1985,0.2024
32092,PEVI,Memorial,Ohio Valley,25.38,1986,0.12480000000000001
32093,PEVI,Memorial,Ohio Valley,25.38,1987,0.1366
32094,PEVI,Memorial,Ohio Valley,25.38,1988,0.25
32095,PEVI,Memorial,Ohio Valley,25.38,1989,0.2836
32096,PEVI,Memorial,Ohio Valley,25.38,1990,0.265
32097,PEVI,Memorial,Ohio Valley,25.38,1991,0.2122
32098,PEVI,Memorial,Ohio Valley,25.38,1992,0.09519999999999999
32099,PEVI,Memorial,Ohio Valley,25.38,1993,0.32299999999999995
32100,PEVI,Memorial,Ohio Valley,25.38,1994,0.1642
32101,PEVI,Memorial,Ohio Valley,25.38,1995,0.0922
32102,PEVI,Memorial,Ohio Valley,25.38,1996,0.34119999999999995
32103,PEVI,Memorial,Ohio Valley,25.38,1997,0.11720000000000001
32104,PEVI,Memorial,Ohio Valley,25.38,1998,0.43439999999999995
32105,PEVI,Memorial,Ohio Valley,25.38,1999,0.2662
32106,PEVI,Memorial,Ohio Valley,25.38,2000,0.1582
32107,PEVI,Memorial,Ohio Valley,25.38,2001,0.059000000000000004
32108,PEVI,Memorial,Ohio Valley,25.38,2002,0.1402
32109,PEVI,Memorial,Ohio Valley,25.38,2003,0.2112
32110,PEVI,Memorial,Ohio Valley,25.38,2004,0.20440000000000003
32111,PEVI,Memorial,Ohio Valley,25.38,2005,0.069
32112,PEVI,Memorial,Ohio Valley,25.38,2006,0.19079999999999997
32113,PEVI,Memorial,Ohio Valley,25.38,2007,0.2758
32114,PEVI,Memorial,Ohio Valley,25.38,2008,0.2932
32115,PEVI,Memorial,Ohio Valley,25.38,2009,0.2588
32116,PEVI,Memorial,Ohio Valley,25.38,2010,0.1906
32117,PEVI,Memorial,Ohio Valley,25.38,2011,0.2554
32118,PEVI,Memorial,Ohio Valley,25.38,2012,0.48
32119,PEVI,Memorial,Ohio Valley,25.38,2013,0.192
32120,PEVI,Memorial,Ohio Valley,25.38,2014,0.303
32121,PEVI,Memorial,Ohio Valley,25.38,2015,0.29100000000000004
32122,PEVI,Memorial,Ohio Valley,25.38,2016,0.385
32123,PEVI,Memorial,Ohio Valley,25.38,2017,0.40700000000000003
32124,PEVI,Memorial,Ohio Valley,25.38,2018,0.34740000000000004
32125,PEVI,Memorial,Ohio Valley,25.38,2019,0.41600000000000004
32126,PEVI,Memorial,Ohio Valley,25.38,2020,0.35340000000000005
32127,PEVI,Memorial,Ohio Valley,25.38,2021,0.33840000000000003
32128,PEVI,Memorial,Ohio Valley,25.38,2022,0.061399999999999996
32129,PEVI,Memorial,Ohio Valley,25.38,2023,0.38880000000000003
32130,PEVI,Memorial,Ohio Valley,25.38,2024,0.4374
32131,PEVI,Memorial,Ohio Valley,25.38,2025,0.1974
32132,PETE,National Battlefield,Southeast,9598.67,1910,0.1782
32133,PETE,National Battlefield,Southeast,9598.67,1911,0.1552
32134,PETE,National Battlefield,Southeast,9598.67,1912,0.32439999999999997
32135,PETE,National Battlefield,Southeast,9598.67,1913,0.0246
32136,PETE,National Battlefield,Southeast,9598.67,1914,0.16
32137,PETE,National Battlefield,Southeast,9598.67,1915,0.15380000000000002
32138,PETE,National Battlefield,Southeast,9598.67,1916,0.064
32139,PETE,National Battlefield,Southeast,9598.67,1917,0.30760000000000004
32140,PETE,National Battlefield,Southeast,9598.67,1918,0.061799999999999994
32141,PETE,National Battlefield,Southeast,9598.67,1919,0.1036
32142,PETE,National Battlefield,Southeast,9598.67,1920,0.2532
32143,PETE,National Battlefield,Southeast,9598.67,1921,0.24960000000000002
32144,PETE,National Battlefield,Southeast,9598.67,1922,0.1748
32145,PETE,National Battlefield,Southeast,9598.67,1923,0.038599999999999995
32146,PETE,National Battlefield,Southeast,9598.67,1924,0.21359999999999998
32147,PETE,National Battlefield,Southeast,9598.67,1925,0.20879999999999999
32148,PETE,National Battlefield,Southeast,9598.67,1926,0.18100000000000002
32149,PETE,National Battlefield,Southeast,9598.67,1927,0.2698
32150,PETE,National Battlefield,Southeast,9598.67,1928,0.2254
32151,PETE,National Battlefield,Southeast,9598.67,1929,0.2702
32152,PETE,National Battlefield,Southeast,9598.67,1930,0.1432
