,cei_pct_area,RONI,Gross Area Acres,Desig_NatlPark,Region_Multiple,Region_Northeast,Region_Northern Rockies and Plains,Region_Northwest,Region_Ohio Valley,Region_South,Region_Southeast,Region_Southwest,Region_Upper Midwest,Region_West
8827,0.7186,0.5,14062.19,0,False,False,False,True,False,False,False,False,False,False
15692,0.32299999999999995,0.5,709.49,0,False,False,False,False,True,False,False,False,False,False
10742,0.1084,0.0,1571.75,0,False,False,False,False,False,True,False,False,False,False
7222,0.41600000000000004,0.5,1618.43,0,False,False,True,False,False,False,False,False,False,False
8579,0.0676,-0.2,78.35,0,False,False,False,False,False,False,True,False,False,False
1030,0.0902,0.2,801162.34,1,False,False,False,False,False,True,False,False,False,False
11039,0.0622,-0.3,284.93,0,False,True,False,False,False,False,False,False,False,False
17668,0.11359999999999999,-0.8,428.44,0,False,False,False,False,False,False,True,False,False,False
11699,0.2632,-1.4,155.84,0,False,False,False,False,False,False,True,False,False,False
16881,0.4224,-0.9,218223.25,1,False,False,False,False,False,False,False,False,True,False
14503,0.099,-1.6,92799.73,1,False,False,False,False,False,False,False,True,False,False
11150,0.11,0.6,52485.17,1,False,False,False,False,False,False,False,True,False,False
5941,0.41659999999999997,2.2,8.57,0,False,False,False,False,False,False,True,False,False,False
10658,0.053,1.6,1.98,0,False,True,False,False,False,False,False,False,False,False
2592,0.2488,-0.5,33960.19,0,False,False,False,False,False,False,False,True,False,False
11097,0.41659999999999997,2.2,0.07,0,False,False,False,False,False,False,True,False,False,False
2296,0.15839999999999999,0.1,46766.45,1,False,False,False,False,False,False,False,True,False,False
3817,0.47479999999999994,-0.8,68708.88,0,False,True,False,False,False,False,False,False,False,False
2132,0.1782,-0.1,28243.36,0,False,False,False,False,False,False,True,False,False,False
3116,0.36060000000000003,-0.8,8.59,0,False,False,False,False,False,False,True,False,False,False
5495,0.5436,-0.8,20.08,0,False,False,False,False,False,True,False,False,False,False
14473,0.5454,1.2,83.02,0,False,True,False,False,False,False,False,False,False,False
5004,0.11199999999999999,0.0,1316.97,0,False,False,False,False,True,False,False,False,False,False
8136,0.2186,0.7,2040.0,0,False,False,False,False,False,False,True,False,False,False
13490,0.5094,-0.7,71026.38,0,False,False,False,False,False,False,False,False,False,True
17466,0.0946,0.1,130.28,0,False,False,False,False,False,False,True,False,False,False
2772,0.0236,1.6,12416.5,0,False,False,False,False,False,False,True,False,False,False
12230,0.3826,2.3,61939.15,1,False,False,False,True,False,False,False,False,False,False
12028,0.15380000000000002,0.3,1021.94,0,False,False,False,False,False,False,True,False,False,False
3465,0.13720000000000002,-1.1,53437.64,0,False,False,False,True,False,False,False,False,False,False
1215,0.35340000000000005,0.1,123702.05,0,False,False,False,False,True,False,False,False,False,False
7170,0.3624,-1.2,23777.22,1,False,False,True,False,False,False,False,False,False,False
4052,0.45439999999999997,-0.7,210281.92,0,False,False,False,False,False,False,False,True,False,False
8984,0.008199999999999999,0.7,795155.85,1,False,False,False,False,False,False,False,False,False,True
2873,0.0030519999999999996,-0.9,9523.48,0,True,False,False,False,False,False,False,False,False,False
13904,0.5226,-0.8,42.18,0,False,False,False,False,False,False,False,False,True,False
15583,0.192,-0.6,3.23,0,False,False,False,False,True,False,False,False,False,False
11332,0.1376,0.0,1015.52,0,False,False,False,False,False,False,False,True,False,False
13823,0.11359999999999999,-0.8,8144.28,0,False,False,False,False,False,False,True,False,False,False
3640,0.059000000000000004,-0.6,32607.2,1,False,False,False,False,True,False,False,False,False,False
17332,0.12480000000000001,-0.3,3.64,0,False,False,False,False,True,False,False,False,False,False
3648,0.2588,-0.9,32607.2,1,False,False,False,False,True,False,False,False,False,False
161,0.3432,0.7,3057.87,0,False,False,True,False,False,False,False,False,False,False
17242,0.0864,0.7,146344.31,1,False,False,False,False,False,False,False,True,False,False
6522,0.003166,-1.1,6719.21,0,True,False,False,False,False,False,False,False,False,False
570,0.444,-0.5,69377.43,0,False,False,False,False,False,False,False,False,True,False
7096,0.1298,0.9,23777.22,1,False,False,True,False,False,False,False,False,False,False
13209,0.5770000000000001,-0.8,7204.43,0,False,False,False,False,False,False,False,True,False,False
3805,0.365,-1.5,68708.88,0,False,True,False,False,False,False,False,False,False,False
13499,0.0572,-1.4,5.0,0,False,False,False,False,False,False,False,False,False,True
96,0.0318,-0.5,23.82,0,False,True,False,False,False,False,False,False,False,False
3567,0.5197999999999999,0.1,36346.83,0,False,False,False,False,False,False,True,False,False,False
16722,0.1152,0.6,3048.27,0,False,False,False,False,False,True,False,False,False,False
2329,0.3858,0.5,46766.45,1,False,False,False,False,False,False,False,True,False,False
11211,0.5454,1.2,1027.76,0,False,True,False,False,False,False,False,False,False,False
8843,0.1192,-0.8,0.09,0,False,True,False,False,False,False,False,False,False,False
2694,0.001,0.3,249561.0,1,False,False,False,False,False,False,False,False,False,True
15713,0.303,-0.5,709.49,0,False,False,False,False,True,False,False,False,False,False
9812,0.4412,2.2,117574.59,1,False,False,False,True,False,False,False,False,False,False
5716,0.1298,0.9,440.14,0,False,False,True,False,False,False,False,False,False,False
8413,0.19039999999999999,0.7,571790.3,1,False,False,False,False,False,False,False,False,True,False
14738,0.1646,-0.6,9.02,0,False,True,False,False,False,False,False,False,False,False
12053,0.43560000000000004,0.6,1021.94,0,False,False,False,False,False,False,True,False,False,False
17085,0.18,0.5,74.2,0,False,True,False,False,False,False,False,False,False,False
7537,0.0894,-1.6,254.9,0,False,False,False,False,False,False,True,False,False,False
5480,0.1998,-0.2,20.08,0,False,False,False,False,False,True,False,False,False,False
5446,0.1226,-0.9,515.73,0,False,False,False,False,False,False,True,False,False,False
11300,0.12619999999999998,1.3,1646.87,0,False,False,False,False,False,False,True,False,False,False
13880,0.081,-0.1,13123.39,0,False,False,False,False,False,True,False,False,False,False
14207,0.21960000000000002,-0.9,504780.94,1,False,False,False,True,False,False,False,False,False,False
1196,0.059000000000000004,-0.6,123702.05,0,False,False,False,False,True,False,False,False,False,False
11772,0.1378,0.2,7636.49,0,False,False,False,False,False,False,False,True,False,False
9806,0.2582,-0.2,117574.59,1,False,False,False,True,False,False,False,False,False,False
8648,0.187,0.2,310044.36,1,False,False,True,False,False,False,False,False,False,False
10260,0.31420000000000003,0.9,100390.31,0,False,False,False,True,False,False,False,False,False,False
8489,0.0902,0.2,25875.4,0,False,False,False,False,False,True,False,False,False,False
14341,0.45380000000000004,-1.2,61939.15,1,False,False,False,True,False,False,False,False,False,False
2799,0.1352,-0.5,12416.5,0,False,False,False,False,False,False,True,False,False,False
1808,0.15539999999999998,0.6,159.94,0,False,False,False,False,False,False,False,False,False,True
4169,0.045,2.3,2526.39,0,False,False,False,False,False,False,False,False,True,False
16515,0.107,1.3,811.89,0,False,False,False,False,False,False,False,True,False,False
14041,0.6314,-1.4,4.56,0,False,True,False,False,False,False,False,False,False,False
16322,0.36060000000000003,-0.8,138.39,0,False,False,False,False,False,False,True,False,False,False
10890,0.0676,-0.2,5086.87,0,False,False,False,False,False,False,True,False,False,False
6288,0.33840000000000003,-1.2,11483.44,0,False,False,False,False,True,False,False,False,False,False
7786,0.00224,0.9,3666.21,0,True,False,False,False,False,False,False,False,False,False
8951,0.21960000000000002,-0.6,177.76,0,False,True,False,False,False,False,False,False,False,False
10476,0.2836,-1.7,12.24,0,False,False,False,False,True,False,False,False,False,False
10373,0.332,1.2,46692.42,0,False,False,False,False,False,False,False,False,False,True
84,0.3496,-1.1,49076.65,1,False,True,False,False,False,False,False,False,False,False
6017,0.1782,-0.1,8585.11,0,False,False,False,False,False,False,True,False,False,False
8688,0.08439999999999999,-1.7,310044.36,1,False,False,True,False,False,False,False,False,False,False
15354,0.1744,-0.8,461901.37,1,False,False,False,False,False,False,False,False,False,True
1824,0.11359999999999999,-0.8,57661.69,0,False,False,False,False,False,False,True,False,False,False
9381,0.2982,0.6,461901.37,1,False,False,False,False,False,False,False,False,False,True
2505,0.133,-0.6,5890.92,0,False,False,False,False,False,False,True,False,False,False
12227,0.3826,2.3,61939.15,1,False,False,False,True,False,False,False,False,False,False
10033,0.15,-0.8,504780.94,1,False,False,False,True,False,False,False,False,False,False
1446,0.36060000000000003,-0.8,102397.89,0,False,False,False,False,False,False,True,False,False,False
6438,0.1366,1.6,240.0,0,False,False,False,False,True,False,False,False,False,False
5164,0.0848,0.9,718.39,0,False,False,False,False,False,True,False,False,False,False
7508,0.32380000000000003,-1.1,86367.1,1,False,False,False,False,False,True,False,False,False,False
9845,0.13,-0.1,117574.59,1,False,False,False,True,False,False,False,False,False,False
7036,0.3432,0.7,23777.22,1,False,False,True,False,False,False,False,False,False,False
2635,0.1084,0.0,54.54,0,False,False,False,False,False,True,False,False,False,False
2968,0.1524,-1.5,12024.73,0,False,False,False,False,False,False,False,True,False,False
11681,0.003814,-1.2,52380.46,0,True,False,False,False,False,False,False,False,False,False
9422,0.5094,-0.7,404062.63,1,False,False,False,False,False,False,False,False,False,True
17340,0.1642,0.3,3.64,0,False,False,False,False,True,False,False,False,False,False
11083,0.1782,-0.1,0.07,0,False,False,False,False,False,False,True,False,False,False
10380,0.001794,-0.8,3409.28,0,True,False,False,False,False,False,False,False,False,False
4426,0.0236,1.6,108399.27,1,False,False,False,False,False,False,True,False,False,False
10805,0.1168,0.3,1.29,0,False,False,False,False,False,False,True,False,False,False
7696,0.2868,0.6,1.75,0,False,True,False,False,False,False,False,False,False,False
7269,0.33020000000000005,2.2,77180.0,1,False,False,False,False,False,False,False,False,False,True
14268,0.0546,-0.6,117574.59,1,False,False,False,True,False,False,False,False,False,False
6038,0.36060000000000003,-0.8,8585.11,0,False,False,False,False,False,False,True,False,False,False
11284,0.3486,-0.6,1549966.76,0,False,False,False,False,False,False,False,False,False,True
9912,0.04,-0.9,61939.15,1,False,False,False,True,False,False,False,False,False,False
8726,0.1474,-0.9,310044.36,1,False,False,True,False,False,False,False,False,False,False
2986,0.45439999999999997,-0.7,12024.73,0,False,False,False,False,False,False,False,True,False,False
12796,0.2394,-1.2,80784.3,0,False,False,False,False,False,False,True,False,False,False
16935,0.057999999999999996,0.3,3200.61,0,False,False,False,False,False,False,False,True,False,False
11595,0.6265999999999999,-0.5,553.55,0,False,False,False,False,False,False,False,False,False,True
17390,0.43439999999999995,2.2,2446.75,0,False,False,False,False,True,False,False,False,False,False
3114,0.2394,-1.2,8.59,0,False,False,False,False,False,False,True,False,False,False
13278,0.0154,-1.7,26685.73,1,False,False,False,False,False,False,False,False,False,True
4133,0.155,-0.1,0.52,0,False,True,False,False,False,False,False,False,False,False
6358,0.2662,-1.5,26.17,0,False,False,False,False,True,False,False,False,False,False
4613,0.4374,1.2,0.46,0,False,False,False,False,True,False,False,False,False,False
4086,0.0492,0.6,64701.22,1,False,False,False,False,False,False,True,False,False,False
10023,0.1818,-1.2,61939.15,1,False,False,False,True,False,False,False,False,False,False
17527,0.21960000000000002,-0.6,7.44,0,False,True,False,False,False,False,False,False,False,False
16641,0.2724,0.6,3468.54,0,False,True,False,False,False,False,False,False,False,False
2204,0.15839999999999999,0.1,792.84,0,False,False,False,False,False,False,False,True,False,False
8836,0.33899999999999997,1.2,14062.19,0,False,False,False,True,False,False,False,False,False,False
5405,0.1352,-0.5,5623.1,0,False,False,False,False,False,False,True,False,False,False
5751,0.3826,2.3,208.39,0,False,False,False,True,False,False,False,False,False,False
15121,0.6314,-1.4,8.51,0,False,True,False,False,False,False,False,False,False,False
6318,0.2868,0.6,0.76,0,False,True,False,False,False,False,False,False,False,False
1126,0.5197999999999999,0.1,146110.69,0,False,False,False,False,False,False,True,False,False,False
14060,0.252,-1.1,145.19,0,False,False,False,False,False,False,False,False,False,True
13401,0.2716,0.1,297.08,0,False,False,False,False,False,False,False,False,True,False
10421,0.13140000000000002,0.6,199.96,0,False,False,False,True,False,False,False,False,False,False
16287,0.1352,-0.5,46263.07,0,False,False,False,False,False,False,True,False,False,False
1632,0.46020000000000005,-0.8,3.15,0,False,False,False,False,False,True,False,False,False,False
7471,0.1286,0.7,86367.1,1,False,False,False,False,False,True,False,False,False,False
2224,0.265,-0.1,792.84,0,False,False,False,False,False,False,False,True,False,False
4125,0.1168,0.3,0.52,0,False,True,False,False,False,False,False,False,False,False
17086,0.3778,2.2,74.2,0,False,True,False,False,False,False,False,False,False,False
2801,0.41659999999999997,2.2,12416.5,0,False,False,False,False,False,False,True,False,False,False
17188,0.2336,0.9,18.07,0,False,False,False,False,False,False,True,False,False,False
13356,0.5376,-1.2,40.0,0,False,False,False,False,False,False,False,True,False,False
